-DOCSTART- -X- O
مشکل OT B-O 
وقتی OT B-O 
متوسط OT B-O 
سرعت OT B-O 
خودرو OT B-O 
ها OT B-O 
افزایش OT B-O 
می OT B-O 
یابد OT B-O 
بیشتر OT B-O 
حیاتی OT B-O 
می OT B-O 
شود OT B-O 
، OT B-O 
ما OT B-O 
سیستم OT B-O 
خود OT B-O 
را OT B-O 
برای OT B-O 
سرعت OT B-O 
متوسط OT B-O 
m OT B-O 
/ OT B-O 
s35 OT B-O 
شبیه OT B-O 
سازی OT B-O 
می OT B-O 
کنیم OT B-O 
. OT B-O 
گرچه OT B-O 
کاهش OT B-O 
تاخیر OT B-O 
باعث OT B-O 
افزایش OT B-O 
علایم OT B-O 
تکراری OT B-O 
می OT B-O 
شود OT B-O 
اما OT B-O 
هنوز OT B-O 
بزرگتر OT B-O 
از OT B-O 
UMB AN B-AN 
است OT B-O 
. OT B-O 
این OT B-O 
یک OT B-O 
واقعیت OT B-O 
است OT B-O 
ک OT B-O 
ه OT B-O 
بر OT B-O 
خلاف OT B-O 
UMB AN I-AN 
، OT B-O 
DP AN B-AN 
- OT B-O 
IB AN B-AN 
قادر OT B-O 
به OT B-O 
پنهان OT B-O 
کردن OT B-O 
مشکل OT B-O 
است OT B-O 
چون OT B-O 
از OT B-O 
دو OT B-O 
روش OT B-O 
hand- OT B-O 
shake OT B-O 
سبک OT B-O 
IEEE AN B-AN 
802 OT B-O 
. OT B-O 
11 OT B-O 
استاندارد OT B-O 
MAC AN B-AN 
استفاده OT B-O 
می OT B-O 
کند OT B-O 
و OT B-O 
همچنین OT B-O 
واقعیت OT B-O 
این OT B-O 
است OT B-O 
که OT B-O 
خود OT B-O 
علایم OT B-O 
مقداری OT B-O 
ترافیک OT B-O 
اضافی OT B-O 
تحمیل OT B-O 
می OT B-O 
کنند OT B-O 
و OT B-O 
این OT B-O 
باعث OT B-O 
تاخیر OT B-O 
بیشتر OT B-O 
در OT B-O 
شبکه OT B-O 
می OT B-O 
شود OT B-O 
. OT B-O 

اگر OT B-O 
چه OT B-O 
به OT B-O 
روزرسانی‌های OT B-O 
اندروید OT B-O 
2 OT B-O 
. OT B-O 
1 OT B-O 
چندان OT B-O 
چشمگیر OT B-O 
نبود OT B-O 
، OT B-O 
ولی OT B-O 
برای OT B-O 
گوگل OT B-O 
یک OT B-O 
تغییر OT B-O 
استراتژیک OT B-O 
به OT B-O 
حساب OT B-O 
می‌آمد OT B-O 
. OT B-O 
شاید OT B-O 
این OT B-O 
موضوع OT B-O 
ارتباط OT B-O 
مستقیمی OT B-O 
با OT B-O 
دستکاری OT B-O 
ظاهر OT B-O 
اصلی OT B-O 
اندروید OT B-O 
و OT B-O 
عرضه OT B-O 
نسخه‌های OT B-O 
سفارشی OT B-O 
برای OT B-O 
شرکای OT B-O 
تجاری OT B-O 
این OT B-O 
شرکت OT B-O 
در OT B-O 
محصولات‌شان OT B-O 
داشته OT B-O 
است OT B-O 
. OT B-O 
گوگل OT B-O 
کوشید OT B-O 
تا OT B-O 
با OT B-O 
همکاری OT B-O 
مستقیم OT B-O 
با OT B-O 
شرکت OT B-O 
HTC AN B-AN 
محصول OT B-O 
اختصاصی OT B-O 
خود OT B-O 
را OT B-O 
روانه OT B-O 
بازار OT B-O 
کند OT B-O 
، OT B-O 
گوشی OT B-O 
تلفن OT B-O 
همراهی OT B-O 
که OT B-O 
تجربه‌ای OT B-O 
ناب OT B-O 
از OT B-O 
اندروید OT B-O 
2 OT B-O 
. OT B-O 
1 OT B-O 
باشد OT B-O 
و OT B-O 
هیچ OT B-O 
دستکاری OT B-O 
در OT B-O 
سیستم OT B-O 
‌عامل OT B-O 
آن OT B-O 
روی OT B-O 
نداده OT B-O 
باشد OT B-O 
، OT B-O 
و OT B-O 
درست OT B-O 
همان OT B-O 
اندروید OT B-O 
ایده‌آلی OT B-O 
باشد OT B-O 
که OT B-O 
در OT B-O 
ذهن OT B-O 
گوگل OT B-O 
نقش OT B-O 
بسته OT B-O 
است OT B-O 
. OT B-O 

سري OT B-O 
دوم OT B-O 
، OT B-O 
اسمارت‌فون‌هاي OT B-O 
سري OT B-O 
80 OT B-O 
هستند OT B-O 
كه OT B-O 
تعداد OT B-O 
نرم‌افزارهاي OT B-O 
آنها OT B-O 
به OT B-O 
اندازه OT B-O 
سري OT B-O 
60 OT B-O 
نيست OT B-O 
. OT B-O 
اسمارت‌فون‌هاي OT B-O 
سري OT B-O 
90 OT B-O 
براي OT B-O 
گوشي‌هاي OT B-O 
خاصي OT B-O 
طراحي OT B-O 
شده OT B-O 
كه OT B-O 
از OT B-O 
لحاظ OT B-O 
سيستم OT B-O 
‌عامل OT B-O 
، OT B-O 
امكانات OT B-O 
بسياري OT B-O 
را OT B-O 
به OT B-O 
كاربر OT B-O 
ارائه OT B-O 
مي‌‌دهد OT B-O 
، OT B-O 
اما OT B-O 
مانند OT B-O 
سري OT B-O 
80 OT B-O 
در OT B-O 
پشتيباني OT B-O 
از OT B-O 
برخي OT B-O 
نرم‌افزارها OT B-O 
مشكل OT B-O 
‌ OT B-O 
دارد OT B-O 
. OT B-O 
آخرين OT B-O 
سري OT B-O 
اسمارت OT B-O 
فون‌هاي OT B-O 
UIQ AN B-AN 
هستند OT B-O 
كه OT B-O 
اين OT B-O 
سيستم OT B-O 
‌عامل OT B-O 
بيشتر OT B-O 
براي OT B-O 
گوشي‌هاي OT B-O 
قلم‌دار OT B-O 
كاربرد OT B-O 
دارد OT B-O 
. OT B-O 

لازم OT B-O 
به OT B-O 
ذكر OT B-O 
است OT B-O 
كه OT B-O 
روش‌هاي OT B-O 
بسيار OT B-O 
زيادي OT B-O 
براي OT B-O 
مدولاسيون OT B-O 
ديجيتال OT B-O 
وجود OT B-O 
دارد OT B-O 
ولي OT B-O 
به OT B-O 
طور OT B-O 
كلي OT B-O 
مدولاسيون OT B-O 
بر OT B-O 
روي OT B-O 
سه OT B-O 
پارامتر OT B-O 
اصلي OT B-O 
سيگنال OT B-O 
صورت OT B-O 
مي‌گيرد OT B-O 
. OT B-O 
فرض OT B-O 
كنيم OT B-O 
سينگنال OT B-O 
داراي OT B-O 
فرم OT B-O 
كلي OT B-O 
به OT B-O 
صورت OT B-O 
زير OT B-O 
باشد OT B-O 
: OT B-O 
در OT B-O 
رابطه‌ي OT B-O 
بالا OT B-O 
A OT B-O 
( OT B-O 
t OT B-O 
) OT B-O 
دامنه OT B-O 
سيگنال OT B-O 
، OT B-O 
w OT B-O 
فركانس OT B-O 
و OT B-O 
اختلاف OT B-O 
فاز OT B-O 
سيگنال OT B-O 
است OT B-O 
و OT B-O 
به OT B-O 
طور OT B-O 
كلي OT B-O 
به OT B-O 
مجموعه‌ي OT B-O 
، OT B-O 
آرگومان OT B-O 
يا OT B-O 
فاز OT B-O 
سيگنال OT B-O 
مي‌گويند OT B-O 
. OT B-O 

1 OT B-O 
- OT B-O 
3 OT B-O 
- OT B-O 
6 OT B-O 
- OT B-O 
مدل OT B-O 
p OT B-O 
- OT B-O 
out OT B-O 
- OT B-O 
of OT B-O 
- OT B-O 
q OT B-O 
این OT B-O 
مدل OT B-O 
بدین OT B-O 
معنی OT B-O 
است OT B-O 
که OT B-O 
یک OT B-O 
فرایند OT B-O 
به OT B-O 
طور OT B-O 
همزمان OT B-O 
درخواست OT B-O 
q OT B-O 
منبع OT B-O 
را OT B-O 
می OT B-O 
نماید OT B-O 
و OT B-O 
تا OT B-O 
زمانی OT B-O 
که OT B-O 
p OT B-O 
منبع OT B-O 
را OT B-O 
بدست OT B-O 
آورد OT B-O 
، OT B-O 
مسدود OT B-O 
می OT B-O 
ماند OT B-O 
. OT B-O 
این OT B-O 
مدل OT B-O 
نوع OT B-O 
دیگر OT B-O 
AND AN B-AN 
- OT B-O 
OR AN B-AN 
است OT B-O 
که OT B-O 
ترکیبی OT B-O 
از OT B-O 
مدلهای OT B-O 
OR AN I-AN 
و OT B-O 
AND AN I-AN 
است OT B-O 
به OT B-O 
عنوان OT B-O 
مثال OT B-O 
( OT B-O 
b OT B-O 
OR AN I-AN 
c OT B-O 
) OT B-O 
AND AN I-AN 
q OT B-O 
. OT B-O 

سایر OT B-O 
مشخصات OT B-O 
سیمولاتور OT B-O 
جامع OT B-O 
در OT B-O 
پیوست OT B-O 
1 OT B-O 
ذکر OT B-O 
گردیده OT B-O 
است OT B-O 
. OT B-O 
شکل OT B-O 
5 OT B-O 
. OT B-O 
6 OT B-O 
: OT B-O 
جدول OT B-O 
زمانی OT B-O 
و OT B-O 
تراژکتوری OT B-O 
سرعت OT B-O 
جبهه OT B-O 
پارتو OT B-O 
منتجه OT B-O 
از OT B-O 
الگوریتم OT B-O 
NSGA AN B-AN 
- OT B-O 
II OT B-O 
در OT B-O 
ثانیه OT B-O 
دهم OT B-O 
از OT B-O 
شروع OT B-O 
عملکرد OT B-O 
سیستم OT B-O 
در OT B-O 
شکل OT B-O 
6 OT B-O 
. OT B-O 
6 OT B-O 
نشان OT B-O 
داده OT B-O 
شده OT B-O 
است OT B-O 
. OT B-O 

چون LF B-LF 
در LF I-LF 
این LF I-LF 
سازمانها LF I-LF 
مساله LF I-LF 
امنیت LF I-LF 
و LF I-LF 
نوع LF I-LF 
خطراتی LF I-LF 
که LF I-LF 
شبکه LF I-LF 
ها LF I-LF 
را LF I-LF 
تهدید LF I-LF 
می LF I-LF 
کند LF I-LF 
و LF I-LF 
نحوه LF I-LF 
مقابله LF I-LF 
با LF I-LF 
آنها LF I-LF 
اهمیتی LF I-LF 
حیاتی LF I-LF 
دارد LF I-LF 
. LF I-LF 
اقدامات LF I-LF 
امنیتی LF I-LF 
اولیه LF I-LF 
باید LF I-LF 
به LF I-LF 
نحوی LF I-LF 
باشد LF I-LF 
که LF I-LF 
مزایای LF I-LF 
شبکه LF I-LF 
های LF I-LF 
بی LF I-LF 
سیم LF I-LF 
همچنان LF I-LF 
پا LF I-LF 
برجا LF I-LF 
و LF I-LF 
محفوظ LF I-LF 
بماند LF I-LF 
و LF I-LF 
راهکارهای LF I-LF 
امنیتی LF I-LF 
آنقدر LF I-LF 
دشوار LF I-LF 
نباشند LF I-LF 
که LF I-LF 
علت LF I-LF 
وجودی LF I-LF 
شبکه LF I-LF 
بی LF I-LF 
سیم LF I-LF 
را LF I-LF 
ذکر LF I-LF 
سوال LF I-LF 
ببرند LF I-LF 
. LF I-LF 
با LF I-LF 
توجه LF I-LF 
به LF I-LF 
ضعف LF I-LF 
های LF I-LF 
امنیتی LF I-LF 
که LF I-LF 
در LF I-LF 
مشخصه LF I-LF 
های LF I-LF 
بنیادین LF I-LF 
WLANها LF I-LF 
وجود LF I-LF 
دارد LF I-LF 
، LF I-LF 
سازمانهایی LF I-LF 
همچون LF I-LF 
LEEE LF I-LF 
و LF I-LF 
Wi LF I-LF 
- LF I-LF 
Fi LF I-LF 
سه LF I-LF 
مکانیزم OT B-O 
امنیتی LF I-LF 
کلی OT B-O 
را LF I-LF 
برای OT B-O 
WLANها LF I-LF 
استاندارد OT B-O 
کرده OT B-O 
اند LF I-LF 
. LF I-LF 

‫گرچه OT B-O 
مثال OT B-O 
‪ OT B-O 
3 OT B-O 
- OT B-O 
1 AN B-AN 
‬ OT B-O 
ثابت OT B-O 
می OT B-O 
کند OT B-O 
که OT B-O 
مسیریاب OT B-O 
‪ OT B-O 
RD1 AN I-AN 
‬ OT B-O 
به OT B-O 
پایگاه OT B-O 
داده OT B-O 
توپولوژی OT B-O 
‪ OT B-O 
EIGRP AN B-AN 
‬ OT B-O 
خود OT B-O 
‪ OT B-O 
،‬ OT B-O 
داده OT B-O 
های OT B-O 
توپولوژی OT B-O 
را OT B-O 
‬ OT B-O 
‫افزوده OT B-O 
است OT B-O 
‪ OT B-O 
،‬ OT B-O 
اما OT B-O 
هیچ OT B-O 
مسیری OT B-O 
را OT B-O 
نشان OT B-O 
نمی OT B-O 
دهد OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
مثال OT B-O 
‪ OT B-O 
3 OT B-O 
- OT B-O 
1 AN I-AN 
‬ OT B-O 
جداول OT B-O 
مسیریابی OT B-O 
‪ OT B-O 
IP AN B-AN 
‬ OT B-O 
را OT B-O 
در OT B-O 
هر OT B-O 
دو OT B-O 
مسیریاب OT B-O 
‪ OT B-O 
RD1 AN I-AN 
‬ OT B-O 
و OT B-O 
‬ OT B-O 

در OT B-O 
بن OT B-O 
بستهای OT B-O 
ارتباطی OT B-O 
، OT B-O 
پیامها OT B-O 
منابعی OT B-O 
هستند OT B-O 
که OT B-O 
فرایندها OT B-O 
برای OT B-O 
آن OT B-O 
متنظراند OT B-O 
. OT B-O 
تفاوت OT B-O 
اصلی OT B-O 
بین OT B-O 
بن OT B-O 
بست OT B-O 
منبعی OT B-O 
و OT B-O 
بن OT B-O 
بست OT B-O 
ارتباطی OT B-O 
در OT B-O 
این OT B-O 
است OT B-O 
که OT B-O 
بن OT B-O 
بست OT B-O 
منبعی OT B-O 
از OT B-O 
شرایط OT B-O 
AND AN B-AN 
استفاده OT B-O 
می OT B-O 
کند OT B-O 
و OT B-O 
بن OT B-O 
بست OT B-O 
ارتباطی OT B-O 
از OT B-O 
شرط OT B-O 
OR AN B-AN 
با OT B-O 
تعریف OT B-O 
ذیل OT B-O 
استفاده OT B-O 
می OT B-O 
کند OT B-O 
: OT B-O 
1 OT B-O 
- OT B-O 
3 OT B-O 
- OT B-O 
انواع OT B-O 
مدلهای OT B-O 
بن OT B-O 
بست OT B-O 
براساس OT B-O 
نوع OT B-O 
درخواست OT B-O 
منبع OT B-O 

د OT B-O 
) OT B-O 
نمودار OT B-O 
سطح OT B-O 
2 OT B-O 
DFD AN B-AN 
سیستم OT B-O 
انبار OT B-O 
( OT B-O 
ناشی OT B-O 
از OT B-O 
صدور OT B-O 
درخواست OT B-O 
) OT B-O 

‫ LF B-LF 
استراتژیک LF I-LF 
و LF I-LF 
دستورکار LF I-LF 
نوآوری LF I-LF 
( OT B-O 
‪ OT B-O 
) OT B-O 
1SRIA AN B-AN 
‬ OT B-O 
نشان OT B-O 
می OT B-O 
دهد OT B-O 
که OT B-O 
فراهم OT B-O 
آوردن OT B-O 
نقش OT B-O 
آفرینان OT B-O 
بزرگ OT B-O 
در OT B-O 
چشم‬ OT B-O 
‫انداز OT B-O 
فناوری OT B-O 
اطالعات OT B-O 
و LF I-LF 
ارتباطات OT B-O 
اروپا OT B-O 
در OT B-O 
پرداختن OT B-O 
به OT B-O 
اولویت OT B-O 
های OT B-O 
فناوری OT B-O 
اینترنت OT B-O 
اشیاء OT B-O 
مهم OT B-O 
بوده OT B-O 
‪ OT B-O 
،‬و OT B-O 
‬ OT B-O 
‫ LF I-LF 
در OT B-O 
رقابت OT B-O 
پذیری OT B-O 
صنعت OT B-O 
اروپا OT B-O 
بسیار OT B-O 
موثر OT B-O 
می OT B-O 
باشد OT B-O 
‪ OT B-O 
.‬‬ OT B-O 

‫ OT B-O 
این OT B-O 
فصل OT B-O 
برای OT B-O 
نشان OT B-O 
دادن OT B-O 
باز OT B-O 
توزیع OT B-O 
‪ OT B-O 
OSPF AN B-AN 
‬ OT B-O 
از OT B-O 
مثالی OT B-O 
استفاده OT B-O 
می OT B-O 
کند OT B-O 
که OT B-O 
خود OT B-O 
از OT B-O 
هما OT B-O 
شبکه OT B-O 
شکل OT B-O 
‪ OT B-O 
3 OT B-O 
- OT B-O 
1 OT B-O 
‬ OT B-O 
استفاده OT B-O 
می OT B-O 
کند OT B-O 
‬ OT B-O 

براي OT B-O 
اينكار OT B-O 
سيستم OT B-O 
فانتوم OT B-O 
از OT B-O 
دو OT B-O 
مقاومت OT B-O 
بسيار OT B-O 
دقيق OT B-O 
به OT B-O 
مقدارهاي OT B-O 
8 OT B-O 
/ OT B-O 
6 OT B-O 
كيلواهم OT B-O 
استفاده OT B-O 
مي OT B-O 
شود OT B-O 
. OT B-O 
از OT B-O 
سر OT B-O 
وسط OT B-O 
ترانس OT B-O 
در OT B-O 
اين OT B-O 
حالت OT B-O 
استفاده OT B-O 
نمي OT B-O 
شود OT B-O 
. OT B-O 
در OT B-O 
اغلب OT B-O 
ميكسرها OT B-O 
از OT B-O 
استاندارد OT B-O 
فانتوم OT B-O 
48 OT B-O 
+ OT B-O 
ولت OT B-O 
استفاده OT B-O 
مي OT B-O 
شود OT B-O 
كه OT B-O 
با OT B-O 
يك OT B-O 
تقسيم OT B-O 
ولتاژ OT B-O 
توسط OT B-O 
دو OT B-O 
مقاومت OT B-O 
مي OT B-O 
توان OT B-O 
آنرا OT B-O 
تبديل OT B-O 
به OT B-O 
V12 OT B-O 
ولت OT B-O 
كرد OT B-O 
ولي OT B-O 
هر OT B-O 
V12 OT B-O 
را OT B-O 
به OT B-O 
آساني OT B-O 
نمي OT B-O 
توان OT B-O 
به OT B-O 
V OT B-O 
48 OT B-O 
ولت OT B-O 
تبديل OT B-O 
كرد OT B-O 
. OT B-O 

‫خروجی OT B-O 
در OT B-O 
مثال OT B-O 
‪ OT B-O 
1 OT B-O 
- OT B-O 
11 OT B-O 
‬ OT B-O 
در OT B-O 
مقایسه OT B-O 
با OT B-O 
پیکربندی OT B-O 
باز OT B-O 
توزیع OT B-O 
‪ OT B-O 
،‬ OT B-O 
نکات OT B-O 
مهم OT B-O 
متعددی OT B-O 
نشان OT B-O 
می OT B-O 
دهد OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
حوزه OT B-O 
‪ OT B-O 
، OT B-O 
OSPF AN B-AN 
‬ OT B-O 
شبکه OT B-O 
‬ OT B-O 

‫بهبود OT B-O 
سیاست OT B-O 
های OT B-O 
امنیت OT B-O 
و OT B-O 
حریم OT B-O 
خصوصی OT B-O 
؛ OT B-O 
سیستم OT B-O 
های OT B-O 
‪ OT B-O 
CEP‬ AN B-AN 
اغلب OT B-O 
داللت OT B-O 
بر OT B-O 
مدیریت OT B-O 
داده OT B-O 
‬ AN I-AN 
‫ OT B-O 
`` OT B-O 
خصوصی OT B-O 
`` OT B-O 
دارند OT B-O 
‪ OT B-O 
،‬ OT B-O 
که OT B-O 
از OT B-O 
ترکیب OT B-O 
تصمیم OT B-O 
گیری OT B-O 
و OT B-O 
تشری OT B-O 
داده OT B-O 
های OT B-O 
پیچیده OT B-O 
تر OT B-O 
‪ OT B-O 
،‬ OT B-O 
حاصل OT B-O 
شده OT B-O 
است OT B-O 
‪ OT B-O 
. OT B-O 
‬الزم‬ OT B-O 

در OT B-O 
مقايسه OT B-O 
با OT B-O 
سيستمهايي OT B-O 
كه OT B-O 
در OT B-O 
فركانسهاي OT B-O 
مادون OT B-O 
قرمز OT B-O 
يا OT B-O 
مرئي OT B-O 
كار OT B-O 
مي OT B-O 
كنند OT B-O 
رادار OT B-O 
مرئي OT B-O 
كار OT B-O 
مي OT B-O 
كنند OT B-O 
رادار OT B-O 
موج OT B-O 
ميليمتري OT B-O 
داراي OT B-O 
فايده OT B-O 
ارزشمند OT B-O 
براي OT B-O 
عمل OT B-O 
در OT B-O 
هواي OT B-O 
ابري OT B-O 
، OT B-O 
مهي OT B-O 
، OT B-O 
و OT B-O 
دودي OT B-O 
مي OT B-O 
باشد OT B-O 
. OT B-O 
پارامترهاي OT B-O 
مهم OT B-O 
را OT B-O 
دار OT B-O 
WARLOC OT B-O 
فركانس OT B-O 
G OT B-O 
HZ AN B-AN 
95 OT B-O 
- OT B-O 
93 OT B-O 
باند OT B-O 
W OT B-O 

ب LF B-LF 
: OT B-O 
سلف LF I-LF 
كنترل LF I-LF 
شده LF I-LF 
با LF I-LF 
تريستور LF I-LF 
TCR AN B-AN 
15 OT B-O 
مدار OT B-O 
تك‌فاز OT B-O 
آن OT B-O 
در OT B-O 
شكل OT B-O 
4 OT B-O 
نشان OT B-O 
داده OT B-O 
شده LF I-LF 
است OT B-O 
. OT B-O 
مدار OT B-O 
TCR AN I-AN 
شامل OT B-O 
يك OT B-O 
سلف LF I-LF 
و LF I-LF 
دو OT B-O 
تريستور LF I-LF 
به OT B-O 
عنوان OT B-O 
كليد OT B-O 
است OT B-O 
و LF I-LF 
با LF I-LF 
كنترل LF I-LF 
زاويه OT B-O 
آتش OT B-O 
تريستورها OT B-O 
مي‌توان OT B-O 
جريان OT B-O 
سلف LF I-LF 
را OT B-O 
از OT B-O 
صفر OT B-O 
تا OT B-O 
بيشترين OT B-O 
تعداد OT B-O 
كنترل LF I-LF 
نمود OT B-O 
. OT B-O 

+ OT B-O 
4 OT B-O 
. OT B-O 
1 OT B-O 
% OT B-O 
با OT B-O 
S AN B-AN 
VC AN I-AN 

‫ OT B-O 
‪ OT B-O 
max OT B-O 
‬ OT B-O 
و OT B-O 
‪ OT B-O 
min‬ OT B-O 
طول OT B-O 
را OT B-O 
تطبیق OT B-O 
دهید OT B-O 
‪ OT B-O 
.‬‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
‬‬ OT B-O 
‫دستور OT B-O 
انطباق OT B-O 
آدرس OT B-O 
‪ OT B-O 
IP AN B-AN 
‬ OT B-O 
می OT B-O 
تواند OT B-O 
استاندارد OT B-O 
و OT B-O 
‪ OT B-O 
ACL AN B-AN 
‬های OT B-O 
بسط OT B-O 
یافته OT B-O 
ارائه OT B-O 
دهد OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
هرآیتمی OT B-O 
که OT B-O 
با OT B-O 
‪ OT B-O 
ACL AN I-AN 
‬ OT B-O 
قابل OT B-O 
انطباق OT B-O 
‬ OT B-O 

17 OT B-O 
- OT B-O 
5 OT B-O 
دستگاههای OT B-O 
مورد OT B-O 
استفاده OT B-O 
127 OT B-O 
18 OT B-O 
- OT B-O 
5 OT B-O 
دستوالعمل OT B-O 
های OT B-O 
پایه OT B-O 
ای OT B-O 
سکشنالایزر OT B-O 
با OT B-O 
عایق OT B-O 
SF6 OT B-O 
128 OT B-O 
19 OT B-O 
- OT B-O 
5 OT B-O 
ساختمان OT B-O 
LBS AN B-AN 
129 OT B-O 

ewa OT B-O 
. OT B-O 
ir OT B-O 
6 OT B-O 
- OT B-O 
شركت OT B-O 
توانير OT B-O 
و OT B-O 
سايت OT B-O 
طيف OT B-O 
7 OT B-O 
- OT B-O 
نشریه OT B-O 
BS AN B-AN 
6626 OT B-O 
: OT B-O 
1985 OT B-O 

L OT B-O 
- OT B-O 
4839 OT B-O 
X OT B-O 
8 OT B-O 
. OT B-O 
8 OT B-O 
- OT B-O 
9 OT B-O 
. OT B-O 
5 OT B-O 

ولي OT B-O 
وقتي OT B-O 
كه OT B-O 
شبكه OT B-O 
اتوماسيون OT B-O 
شده OT B-O 
باشد OT B-O 
به OT B-O 
سرعت OT B-O 
مي‌توان OT B-O 
اطلاعات OT B-O 
مربوط OT B-O 
به OT B-O 
بار OT B-O 
فيدرها OT B-O 
و OT B-O 
مقدار OT B-O 
توان OT B-O 
اكتيو OT B-O 
و OT B-O 
راكتيو OT B-O 
شبكه OT B-O 
و OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
را OT B-O 
بدست OT B-O 
آورد OT B-O 
و OT B-O 
با OT B-O 
كنترل OT B-O 
خازن‌ها OT B-O 
از OT B-O 
راه OT B-O 
دور OT B-O 
، OT B-O 
و OT B-O 
با OT B-O 
وجود OT B-O 
قطعات OT B-O 
الكترونيكي OT B-O 
به OT B-O 
متعادل OT B-O 
سازي OT B-O 
بار OT B-O 
فيدرها OT B-O 
و OT B-O 
ترانس‌ها OT B-O 
پرداخت OT B-O 
و OT B-O 
در OT B-O 
نتيجه OT B-O 
تلفات OT B-O 
را OT B-O 
تا OT B-O 
حد OT B-O 
ممكن OT B-O 
كم OT B-O 
كرد OT B-O 
و OT B-O 
چون OT B-O 
اتوماسيون OT B-O 
يك OT B-O 
پروژه‌ي OT B-O 
مديريتي OT B-O 
است OT B-O 
مي‌تواند OT B-O 
بر OT B-O 
كل OT B-O 
اطلاعات OT B-O 
شبكه OT B-O 
نظارت OT B-O 
كرد OT B-O 
و OT B-O 
راه OT B-O 
ديگر OT B-O 
كاهش OT B-O 
تلفات OT B-O 
از OT B-O 
طريق OT B-O 
اتوماسيون OT B-O 
نصب OT B-O 
سيستم OT B-O 
AMP AN B-AN 
است OT B-O 
كه OT B-O 
با OT B-O 
توجه OT B-O 
به OT B-O 
تعريف OT B-O 
تلفات OT B-O 
در OT B-O 
بالا OT B-O 
مي‌تواند OT B-O 
به OT B-O 
حذف OT B-O 
خطاي OT B-O 
انساني OT B-O 
چه OT B-O 
عملي OT B-O 
و OT B-O 
چه OT B-O 
سهوي OT B-O 
در OT B-O 
قرائت OT B-O 
كنتور OT B-O 
پرداخت OT B-O 
و OT B-O 
از OT B-O 
دخالت OT B-O 
احتمالي OT B-O 
غيرمجاز OT B-O 
افراد OT B-O 
در OT B-O 
كنتورها OT B-O 
اطلاع OT B-O 
پيدا OT B-O 
كرد OT B-O 
و OT B-O 
به OT B-O 
طور OT B-O 
كلي OT B-O 
تلفات OT B-O 
را OT B-O 
از OT B-O 
طريق OT B-O 
اتوماسيون OT B-O 
كم OT B-O 
كرد OT B-O 
. OT B-O 
3 OT B-O 
- OT B-O 
اتوماسيون OT B-O 
و OT B-O 
انرژي OT B-O 
توزيع OT B-O 
نشده OT B-O 
انرژي OT B-O 
توزيع OT B-O 
نشده OT B-O 
به OT B-O 
عوامل OT B-O 
از OT B-O 
جمله OT B-O 
زمان OT B-O 
خاموشي OT B-O 
و OT B-O 
قطعي‌هايي OT B-O 
كه OT B-O 
رخ OT B-O 
مي‌دهد OT B-O 
بستگي OT B-O 
دارد OT B-O 
زماني OT B-O 
كه OT B-O 
سيستم OT B-O 
اتوماسيون OT B-O 
نشده OT B-O 
اگر OT B-O 
عيبي OT B-O 
در OT B-O 
محل OT B-O 
رخ OT B-O 
داد OT B-O 
مي‌بايست OT B-O 
براي OT B-O 
پيداكردن OT B-O 
اين OT B-O 
عيب OT B-O 
مامورين OT B-O 
به OT B-O 
محل OT B-O 
اعزام OT B-O 
شده OT B-O 
و OT B-O 
از OT B-O 
دستگاه OT B-O 
تست OT B-O 
و OT B-O 
روش OT B-O 
آزمايش OT B-O 
خطا LF B-LF 
محل OT B-O 
عيب OT B-O 
را OT B-O 
پيدا OT B-O 
كرده OT B-O 
كه OT B-O 
باعث OT B-O 
از OT B-O 
بين OT B-O 
رفتن OT B-O 
زمان OT B-O 
و OT B-O 
نيروي OT B-O 
انساني OT B-O 
مي‌شودن OT B-O 
حال OT B-O 
وقتي OT B-O 
كه OT B-O 
شبكه OT B-O 
اتوماسيون OT B-O 
مي‌شود OT B-O 
به OT B-O 
طور OT B-O 
كلي OT B-O 
اگر OT B-O 
قطعي OT B-O 
به OT B-O 
طور OT B-O 
شناخته OT B-O 
نشده OT B-O 
و OT B-O 
يا OT B-O 
اتفاقي OT B-O 
رخ OT B-O 
دهد OT B-O 
به OT B-O 
خوبي OT B-O 
قابل OT B-O 
كنترل OT B-O 
مي‌شود OT B-O 
و OT B-O 
با OT B-O 
وجود OT B-O 
كليدهاي OT B-O 
هوشمند OT B-O 
، OT B-O 
نشانگرهاي LF I-LF 
خطا LF I-LF 
( OT B-O 
FI AN B-AN 
) OT B-O 
در OT B-O 
زمان OT B-O 
قطعي OT B-O 
به OT B-O 
طور OT B-O 
اتفاقي OT B-O 
مي‌توان OT B-O 
آن OT B-O 
را OT B-O 
با OT B-O 
سرعت OT B-O 
بيشتري OT B-O 
پيدا OT B-O 
كرد OT B-O 
و OT B-O 
در OT B-O 
نتيجه OT B-O 
زمان OT B-O 
خاموشي OT B-O 
را OT B-O 
كم OT B-O 
كرد OT B-O 
و OT B-O 
به OT B-O 
دنبال OT B-O 
آن OT B-O 
انرژي OT B-O 
توزيع OT B-O 
نشده OT B-O 
را OT B-O 
