-DOCSTART- -X- O
oversøiske OT B-O 
lande LF I-LF 
og LF I-LF 
territorier LF I-LF 
( OT B-O 
OLT OT B-O 
) AN I-AN 
, AN I-AN 
AVS-landene OT B-O 
og LF I-LF 
regionerne OT B-O 
i LF I-LF 
Den OT B-O 
Europæiske OT B-O 
Unions OT B-O 
yderste OT B-O 
periferi OT B-O 
. OT B-O 

Der OT B-O 
er OT B-O 
nedsat OT B-O 
en OT B-O 
arbejdsgruppe OT B-O 
til OT B-O 
revision OT B-O 
af OT B-O 
kommissionens OT B-O 
funktionsmåde OT B-O 
, OT B-O 
og OT B-O 
af OT B-O 
dens OT B-O 
grundige OT B-O 
undersøgelser OT B-O 
fremgår OT B-O 
det OT B-O 
, OT B-O 
at OT B-O 
den OT B-O 
mener OT B-O 
, OT B-O 
at OT B-O 
de OT B-O 
nuværende OT B-O 
mekanismer OT B-O 
helt OT B-O 
afgjort OT B-O 
skal OT B-O 
tilføres OT B-O 
mere OT B-O 
effektivitet OT B-O 
og OT B-O 
fasthed OT B-O 
, OT B-O 
især OT B-O 
på OT B-O 
finansieringsfronten OT B-O 
. OT B-O 
EU OT B-O 
vil OT B-O 
modsætte OT B-O 
sig OT B-O 
ethvert OT B-O 
illegitimt OT B-O 
forsøg OT B-O 
på OT B-O 
at OT B-O 
benytte OT B-O 
en OT B-O 
omdefinering OT B-O 
af OT B-O 
Menneskerettighedskommissionens OT B-O 
opgaver OT B-O 
til OT B-O 
at OT B-O 
begrænse OT B-O 
dens OT B-O 
muligheder OT B-O 
for OT B-O 
at OT B-O 
gribe OT B-O 
ind OT B-O 
ved OT B-O 
at OT B-O 
indskrænke OT B-O 
dens OT B-O 
virkefelt OT B-O 
og OT B-O 
dens OT B-O 
konstante OT B-O 
opmærksomhed OT B-O 
omkring OT B-O 
alt OT B-O 
, OT B-O 
hvad OT B-O 
der OT B-O 
har OT B-O 
med OT B-O 
menneskerettigheder OT B-O 
i OT B-O 
verden OT B-O 
at OT B-O 
gøre OT B-O 
. OT B-O 

Det OT B-O 
er OT B-O 
af OT B-O 
afgørende OT B-O 
betydning OT B-O 
at OT B-O 
opretholde OT B-O 
denne OT B-O 
skrøbelige OT B-O 
sektors OT B-O 
stabilitet OT B-O 
, OT B-O 
samtidig OT B-O 
med OT B-O 
at OT B-O 
der OT B-O 
tages OT B-O 
højde OT B-O 
for OT B-O 
de OT B-O 
grundlæggende OT B-O 
ændringer OT B-O 
som OT B-O 
følge OT B-O 
af OT B-O 
reformen OT B-O 
af OT B-O 
den OT B-O 
fælles OT B-O 
landbrugspolitik OT B-O 
og OT B-O 
udvidelsen OT B-O 
. OT B-O 
For OT B-O 
det OT B-O 
første OT B-O 
for OT B-O 
at OT B-O 
videreføre OT B-O 
kvoterne OT B-O 
i OT B-O 
to OT B-O 
år OT B-O 
i OT B-O 
stedet OT B-O 
for OT B-O 
de OT B-O 
tre OT B-O 
år OT B-O 
, OT B-O 
der OT B-O 
er OT B-O 
angivet OT B-O 
i OT B-O 
forordning OT B-O 
( OT B-O 
EF OT B-O 
) OT B-O 
nr OT B-O 
. OT B-O 
1868/94 OT B-O 
. OT B-O 

Rådets OT B-O 
og OT B-O 
næsten OT B-O 
alle OT B-O 
parlamentsmedlemmernes OT B-O 
fravær OT B-O 
viser OT B-O 
, OT B-O 
at OT B-O 
der OT B-O 
stadig OT B-O 
er OT B-O 
stor OT B-O 
forskel OT B-O 
mellem OT B-O 
de OT B-O 
fine OT B-O 
, OT B-O 
ædle OT B-O 
og OT B-O 
nyttige OT B-O 
erklæringer OT B-O 
på OT B-O 
det OT B-O 
formelle OT B-O 
plan OT B-O 
og OT B-O 
den OT B-O 
konkrete OT B-O 
anvendelse OT B-O 
af OT B-O 
menneskerettighederne OT B-O 
i OT B-O 
dagligdags OT B-O 
politik OT B-O 
. OT B-O 
Parlamentet OT B-O 
skal OT B-O 
efter OT B-O 
min OT B-O 
mening OT B-O 
udligne OT B-O 
denne OT B-O 
forskel OT B-O 
- OT B-O 
ikke OT B-O 
mindst OT B-O 
med OT B-O 
det OT B-O 
bidrag OT B-O 
, OT B-O 
EU OT B-O 
skal OT B-O 
give OT B-O 
på OT B-O 
mødet OT B-O 
i OT B-O 
Genève OT B-O 
- OT B-O 
og OT B-O 
det OT B-O 
skal OT B-O 
ikke OT B-O 
kun OT B-O 
give OT B-O 
et OT B-O 
bidrag OT B-O 
i OT B-O 
form OT B-O 
af OT B-O 
principerklæringer OT B-O 
, OT B-O 
men OT B-O 
også OT B-O 
i OT B-O 
form OT B-O 
af OT B-O 
ærlighed OT B-O 
og OT B-O 
sågar OT B-O 
loyalitet OT B-O 
. OT B-O 

skriftlig OT B-O 
. OT B-O 
- OT B-O 
( OT B-O 
EL OT B-O 
) AN B-AN 
Medlemmerne OT B-O 
af OT B-O 
Europa-Parlamentet OT B-O 
fra OT B-O 
Nyt OT B-O 
Demokrati LF B-LF 
( OT B-O 
ND OT B-O 
) AN I-AN 
har OT B-O 
besluttet OT B-O 
at LF I-LF 
afholde OT B-O 
sig OT B-O 
fra OT B-O 
at LF I-LF 
stemme OT B-O 
ved OT B-O 
den OT B-O 
endelige OT B-O 
afstemning OT B-O 
om OT B-O 
beslutningen OT B-O 
om OT B-O 
situationen OT B-O 
i LF I-LF 
Georgien OT B-O 
. OT B-O 

Fænomenet OT B-O 
narkotikamisbrug OT B-O 
, OT B-O 
især OT B-O 
på OT B-O 
narkotikamarkedet OT B-O 
, OT B-O 
udgør OT B-O 
en LF B-LF 
global OT B-O 
trussel OT B-O 
og LF I-LF 
er LF I-LF 
et OT B-O 
forfærdeligt OT B-O 
problem OT B-O 
, OT B-O 
der OT B-O 
er LF I-LF 
vanskeligt OT B-O 
at OT B-O 
bekæmpe OT B-O 
, OT B-O 
fordi OT B-O 
det OT B-O 
hele OT B-O 
tiden OT B-O 
flytter OT B-O 
rundt OT B-O 
og LF I-LF 
ændrer OT B-O 
karakter OT B-O 
. OT B-O 
Det OT B-O 
arbejde OT B-O 
, OT B-O 
som OT B-O 
Det OT B-O 
Europæiske LF I-LF 
Overvågningscenter LF I-LF 
for LF I-LF 
Narkotika LF I-LF 
og LF I-LF 
Narkotikamisbrug LF I-LF 
( OT B-O 
EONN AN B-AN 
) OT B-O 
udfører OT B-O 
på OT B-O 
dette OT B-O 
område OT B-O 
, OT B-O 
er LF I-LF 
meget OT B-O 
vigtigt OT B-O 
, OT B-O 
da OT B-O 
det OT B-O 
sætter OT B-O 
medlemsstaterne OT B-O 
i LF I-LF 
stand OT B-O 
til OT B-O 
at OT B-O 
opbygge OT B-O 
en LF I-LF 
international OT B-O 
videns- OT B-O 
og LF I-LF 
informationsdatabase OT B-O 
. OT B-O 

Kriterier OT B-O 
om OT B-O 
god OT B-O 
regeringsførelse OT B-O 
, OT B-O 
som OT B-O 
i OT B-O 
grove OT B-O 
træk OT B-O 
dækker OT B-O 
spørgsmål OT B-O 
om OT B-O 
flygtninge OT B-O 
, OT B-O 
korruption OT B-O 
, OT B-O 
menneskerettigheder OT B-O 
og OT B-O 
demokrati OT B-O 
, OT B-O 
vil OT B-O 
blive OT B-O 
en OT B-O 
del OT B-O 
af OT B-O 
den OT B-O 
endelige OT B-O 
aftale OT B-O 
mellem OT B-O 
Den OT B-O 
Europæiske OT B-O 
Union OT B-O 
og OT B-O 
alle OT B-O 
lande OT B-O 
fra OT B-O 
Afrika OT B-O 
, OT B-O 
Caribien OT B-O 
og OT B-O 
Stillehavsområdet OT B-O 
, OT B-O 
der OT B-O 
underskriver OT B-O 
Lomé-konventionen OT B-O 
. OT B-O 
Lomé-konventionen OT B-O 
, OT B-O 
der OT B-O 
er OT B-O 
grundlaget OT B-O 
for OT B-O 
hele OT B-O 
den OT B-O 
arkitektoniske OT B-O 
konstruktion OT B-O 
af OT B-O 
forbindelserne OT B-O 
mellem OT B-O 
EU OT B-O 
og OT B-O 
de OT B-O 
71 OT B-O 
stater OT B-O 
i OT B-O 
Afrika OT B-O 
, OT B-O 
Vestindien OT B-O 
og OT B-O 
Stillehavsområdet OT B-O 
, OT B-O 
udgør OT B-O 
i OT B-O 
dag OT B-O 
det OT B-O 
bedst OT B-O 
fungerende OT B-O 
og OT B-O 
mest OT B-O 
ambitiøse OT B-O 
instrument OT B-O 
til OT B-O 
udvikling OT B-O 
af OT B-O 
nord-/sydforbindelserne OT B-O 
. OT B-O 

Jeg OT B-O 
er LF B-LF 
ligeledes OT B-O 
bevidst OT B-O 
om OT B-O 
, OT B-O 
at LF I-LF 
der OT B-O 
findes OT B-O 
overdrevne OT B-O 
forventninger OT B-O 
i LF I-LF 
Polen OT B-O 
og LF I-LF 
de LF I-LF 
andre OT B-O 
steder OT B-O 
, OT B-O 
der OT B-O 
gerne OT B-O 
vil OT B-O 
huse OT B-O 
instituttet OT B-O 
( OT B-O 
Wien OT B-O 
, OT B-O 
München OT B-O 
, OT B-O 
Sant OT B-O 
Cugat OT B-O 
ved OT B-O 
Barcelona OT B-O 
, OT B-O 
Paris OT B-O 
, OT B-O 
Oxford OT B-O 
, OT B-O 
Bruxelles OT B-O 
, OT B-O 
Budapest OT B-O 
, OT B-O 
Nürnberg OT B-O 
og LF I-LF 
Aachen OT B-O 
) OT B-O 
på OT B-O 
grund OT B-O 
af OT B-O 
de LF I-LF 
2,4 OT B-O 
milliarder OT B-O 
euro OT B-O 
afsat OT B-O 
til OT B-O 
institutionens OT B-O 
finansiering OT B-O 
. OT B-O 
Det OT B-O 
er LF I-LF 
nemlig OT B-O 
den LF I-LF 
samlede OT B-O 
udgift OT B-O 
til OT B-O 
instituttet OT B-O 
og LF I-LF 
netværket OT B-O 
af OT B-O 
viden- LF I-LF 
og LF I-LF 
innovationsfællesskaber LF I-LF 
( OT B-O 
VIF AN B-AN 
) OT B-O 
, OT B-O 
der OT B-O 
absorberer OT B-O 
de LF I-LF 
fleste OT B-O 
midler OT B-O 
. OT B-O 

( OT B-O 
Mødet OT B-O 
udsat OT B-O 
kl OT B-O 
. OT B-O 
19.55 OT B-O 
og OT B-O 
genoptaget OT B-O 
kl OT B-O 
. OT B-O 
21.00 OT B-O 
) OT B-O 
Kvindernes OT B-O 
rolle OT B-O 
i OT B-O 
forbindelse OT B-O 
med OT B-O 
globaliseringen OT B-O 
Næste OT B-O 
punkt OT B-O 
på OT B-O 
dagsordenen OT B-O 
er OT B-O 
betænkning OT B-O 
( OT B-O 
A5-0058/2001 OT B-O 
) OT B-O 
af OT B-O 
Avilés OT B-O 
Perea OT B-O 
for OT B-O 
Udvalget OT B-O 
om OT B-O 
Kvinders OT B-O 
Rettigheder OT B-O 
og OT B-O 
Lige OT B-O 
Muligheder OT B-O 
om OT B-O 
globaliseringens OT B-O 
konsekvenser OT B-O 
for OT B-O 
indvandrerkvinder OT B-O 
fra OT B-O 
Middelhavslandene OT B-O 
( OT B-O 
2000/2251 OT B-O 
( OT B-O 
INI OT B-O 
) OT B-O 
) OT B-O 
. OT B-O 

skriftlig OT B-O 
. OT B-O 
- OT B-O 
( OT B-O 
PT OT B-O 
) AN B-AN 
EU OT B-O 
er LF B-LF 
et OT B-O 
rum OT B-O 
med OT B-O 
solidaritet OT B-O 
, OT B-O 
og OT B-O 
Den OT B-O 
Europæiske OT B-O 
Fond LF I-LF 
for LF I-LF 
Tilpasning LF I-LF 
til LF I-LF 
Globaliseringen LF I-LF 
( OT B-O 
EGF OT B-O 
) AN I-AN 
skal OT B-O 
ses OT B-O 
på OT B-O 
denne OT B-O 
baggrund OT B-O 
. OT B-O 

For OT B-O 
at OT B-O 
opnå OT B-O 
dette OT B-O 
er LF B-LF 
det OT B-O 
nødvendigt OT B-O 
med OT B-O 
højere OT B-O 
beskyttelsesniveauer OT B-O 
for OT B-O 
at OT B-O 
sikre OT B-O 
, OT B-O 
at OT B-O 
den OT B-O 
menneskelige OT B-O 
sundhed OT B-O 
beskyttes OT B-O 
, OT B-O 
og OT B-O 
at OT B-O 
miljøet OT B-O 
generelt OT B-O 
beskyttes OT B-O 
mod LF I-LF 
eventuelle OT B-O 
farer OT B-O 
, OT B-O 
der OT B-O 
måtte OT B-O 
opstå OT B-O 
som OT B-O 
følge OT B-O 
af OT B-O 
forsøg OT B-O 
. OT B-O 
Dette OT B-O 
direktiv OT B-O 
kontrollerer OT B-O 
forsøg OT B-O 
i LF I-LF 
indeslutningsanlæg OT B-O 
eller OT B-O 
brugen OT B-O 
af OT B-O 
GMO'er OT B-O 
( OT B-O 
genetisk LF I-LF 
modificerede LF I-LF 
mikroorganismer LF I-LF 
) OT B-O 
i LF I-LF 
indeslutningsanlæg OT B-O 
. OT B-O 

Jeg OT B-O 
beklager OT B-O 
, OT B-O 
at OT B-O 
kommissæren OT B-O 
igen OT B-O 
er OT B-O 
blevet OT B-O 
inddraget OT B-O 
i OT B-O 
et OT B-O 
fantasifuldt OT B-O 
og OT B-O 
i OT B-O 
dette OT B-O 
tilfælde OT B-O 
lidenskabeligt OT B-O 
indlæg OT B-O 
. OT B-O 
I OT B-O 
Spanien OT B-O 
- OT B-O 
det OT B-O 
vil OT B-O 
jeg OT B-O 
minde OT B-O 
Dem OT B-O 
alle OT B-O 
om OT B-O 
- OT B-O 
er OT B-O 
det OT B-O 
ikke OT B-O 
, OT B-O 
fordi OT B-O 
vi OT B-O 
er OT B-O 
i OT B-O 
en OT B-O 
periode OT B-O 
med OT B-O 
valgkamp OT B-O 
, OT B-O 
det OT B-O 
er OT B-O 
, OT B-O 
fordi OT B-O 
der OT B-O 
er OT B-O 
25 OT B-O 
dage OT B-O 
til OT B-O 
valget OT B-O 
. OT B-O 

Det OT B-O 
væsentlige OT B-O 
arbejde OT B-O 
, OT B-O 
der OT B-O 
omfatter OT B-O 
udarbejdelse OT B-O 
og OT B-O 
offentliggørelse OT B-O 
af OT B-O 
udbudene OT B-O 
, OT B-O 
kan OT B-O 
forventes OT B-O 
tidligt OT B-O 
næste OT B-O 
år OT B-O 
, OT B-O 
men OT B-O 
Kommissionen OT B-O 
har OT B-O 
ved OT B-O 
flere OT B-O 
lejligheder OT B-O 
antydet OT B-O 
, OT B-O 
hvor OT B-O 
vigtigt OT B-O 
det OT B-O 
anser OT B-O 
gennemførelsen OT B-O 
af OT B-O 
disse OT B-O 
projekter OT B-O 
for OT B-O 
at OT B-O 
være OT B-O 
, OT B-O 
og OT B-O 
den OT B-O 
har OT B-O 
garanteret OT B-O 
os OT B-O 
sit OT B-O 
fulde OT B-O 
samarbejde OT B-O 
. OT B-O 
Siden OT B-O 
plenarmødet OT B-O 
i LF B-LF 
oktober OT B-O 
er LF I-LF 
Det OT B-O 
Europæiske LF I-LF 
Fødevaresikkerhedsagentur LF I-LF 
( OT B-O 
EFSA AN B-AN 
) OT B-O 
den OT B-O 
eneste OT B-O 
myndighed OT B-O 
, OT B-O 
som OT B-O 
ikke LF I-LF 
har OT B-O 
gjort OT B-O 
væsentlige OT B-O 
fremskridt OT B-O 
. OT B-O 

Hvad OT B-O 
angår OT B-O 
transport OT B-O 
, OT B-O 
glæder OT B-O 
jeg OT B-O 
mig OT B-O 
over OT B-O 
, OT B-O 
at LF B-LF 
de LF I-LF 
beløb OT B-O 
, OT B-O 
som OT B-O 
var OT B-O 
afsat OT B-O 
til OT B-O 
transportsikkerhed OT B-O 
i LF B-LF 
det OT B-O 
foreløbige OT B-O 
forslag OT B-O 
, OT B-O 
er LF I-LF 
genopført OT B-O 
- OT B-O 
og OT B-O 
for OT B-O 
os OT B-O 
er LF I-LF 
transportsikkerhed OT B-O 
et OT B-O 
spørgsmål OT B-O 
af OT B-O 
højeste OT B-O 
prioritet OT B-O 
- OT B-O 
men OT B-O 
jeg OT B-O 
vil OT B-O 
gerne OT B-O 
sige OT B-O 
, OT B-O 
at LF I-LF 
vi LF I-LF 
ikke LF I-LF 
er LF I-LF 
enige OT B-O 
i LF I-LF 
Budgetudvalgets OT B-O 
ændringsforslag OT B-O 
553 OT B-O 
, OT B-O 
som OT B-O 
omhandler OT B-O 
Det OT B-O 
Europæiske LF I-LF 
Luftfartssikkerhedsagentur LF I-LF 
( OT B-O 
EASA AN B-AN 
) OT B-O 
. OT B-O 
Her OT B-O 
mener OT B-O 
jeg OT B-O 
, OT B-O 
at LF I-LF 
man OT B-O 
i LF I-LF 
forsøget OT B-O 
på OT B-O 
at LF I-LF 
foretage OT B-O 
en LF I-LF 
horisontal OT B-O 
nedskæring OT B-O 
af OT B-O 
personalet OT B-O 
vanskeliggør OT B-O 
denne OT B-O 
tjenestes OT B-O 
opstart OT B-O 
, OT B-O 
og OT B-O 
den OT B-O 
er LF I-LF 
nødt OT B-O 
til OT B-O 
at LF I-LF 
kunne OT B-O 
fungere OT B-O 
effektivt OT B-O 
og OT B-O 
hurtigt OT B-O 
på OT B-O 
europæisk OT B-O 
plan OT B-O 
, OT B-O 
så OT B-O 
vi LF I-LF 
får OT B-O 
en LF I-LF 
tjeneste OT B-O 
, OT B-O 
der LF I-LF 
kan OT B-O 
fungere OT B-O 
som OT B-O 
kontakt OT B-O 
vedrørende OT B-O 
disse OT B-O 
spørgsmål OT B-O 
til OT B-O 
USA AN B-AN 
's OT B-O 
Federal LF I-LF 
Aviation LF I-LF 
Administration LF I-LF 
( OT B-O 
FAA AN B-AN 
) OT B-O 
. OT B-O 

Det OT B-O 
allerede OT B-O 
eksisterende OT B-O 
overvågningsudvalg OT B-O 
kan OT B-O 
kun OT B-O 
kontrollere OT B-O 
uafhængigheden OT B-O 
hos OT B-O 
kontorets OT B-O 
direktør OT B-O 
. OT B-O 
Forslaget OT B-O 
om OT B-O 
en OT B-O 
sådan OT B-O 
retsakt OT B-O 
bør OT B-O 
indeholde OT B-O 
en OT B-O 
uafhængig OT B-O 
status OT B-O 
for OT B-O 
dette OT B-O 
organ OT B-O 
og OT B-O 
definere OT B-O 
dets OT B-O 
opgaver OT B-O 
, OT B-O 
der OT B-O 
begrænser OT B-O 
sig OT B-O 
til OT B-O 
OLAF OT B-O 
's OT B-O 
efterforskning OT B-O 
og OT B-O 
interne OT B-O 
retsforfølgelse OT B-O 
i OT B-O 
forbindelse OT B-O 
med OT B-O 
handlinger OT B-O 
til OT B-O 
skade OT B-O 
for OT B-O 
Unionens OT B-O 
finansielle OT B-O 
interesser OT B-O 
samt OT B-O 
kontorets OT B-O 
forbindelser OT B-O 
til OT B-O 
de OT B-O 
nationale OT B-O 
myndigheder OT B-O 
. OT B-O 

F.eks AN B-AN 
. AN I-AN 
bør OT B-O 
vi OT B-O 
overveje OT B-O 
at LF B-LF 
udelukke OT B-O 
Iran OT B-O 
fra OT B-O 
VM AN B-AN 
i LF I-LF 
fodbold OT B-O 
, OT B-O 
som OT B-O 
finder OT B-O 
sted OT B-O 
i LF I-LF 
Tyskland OT B-O 
. AN I-AN 
Vi OT B-O 
bør OT B-O 
overveje OT B-O 
at LF I-LF 
standse OT B-O 
den OT B-O 
tekniske OT B-O 
assistance OT B-O 
fra OT B-O 
Den OT B-O 
Internationale LF I-LF 
Atomenergiorganisation LF I-LF 
( OT B-O 
IAEA AN B-AN 
) OT B-O 
til OT B-O 
den OT B-O 
aktuelle OT B-O 
genoptagelse OT B-O 
af OT B-O 
Irans OT B-O 
atomprogram OT B-O 
. AN I-AN 

Samtidig OT B-O 
, OT B-O 
på OT B-O 
trods OT B-O 
af OT B-O 
hr OT B-O 
. OT B-O 
Solanas OT B-O 
erklæringer OT B-O 
om OT B-O 
humanisme OT B-O 
og OT B-O 
fred OT B-O 
, OT B-O 
står OT B-O 
det OT B-O 
ud OT B-O 
fra OT B-O 
hans OT B-O 
udtalelser OT B-O 
i OT B-O 
dag OT B-O 
klart OT B-O 
, OT B-O 
at OT B-O 
vi OT B-O 
i OT B-O 
henhold OT B-O 
til OT B-O 
de OT B-O 
beslutninger OT B-O 
, OT B-O 
der OT B-O 
blev OT B-O 
truffet OT B-O 
i OT B-O 
Helsinki OT B-O 
, OT B-O 
står OT B-O 
foran OT B-O 
oprettelsen OT B-O 
af OT B-O 
en OT B-O 
terroristisk OT B-O 
hær OT B-O 
, OT B-O 
på OT B-O 
nuværende OT B-O 
tidspunkt OT B-O 
bestående OT B-O 
af OT B-O 
60.000 OT B-O 
mand OT B-O 
, OT B-O 
som OT B-O 
skal OT B-O 
slå OT B-O 
ned OT B-O 
på OT B-O 
alt OT B-O 
, OT B-O 
hvad OT B-O 
der OT B-O 
rører OT B-O 
sig OT B-O 
. OT B-O 
Hr OT B-O 
. OT B-O 
Solanas OT B-O 
udtalelser OT B-O 
bekræfter OT B-O 
vores OT B-O 
opfattelse OT B-O 
, OT B-O 
nemlig OT B-O 
at OT B-O 
NATO OT B-O 
også OT B-O 
i OT B-O 
et OT B-O 
militariseret OT B-O 
EU OT B-O 
vil OT B-O 
have OT B-O 
overkommandoen OT B-O 
. OT B-O 

Jeg OT B-O 
hilser OT B-O 
den OT B-O 
aftale OT B-O 
, OT B-O 
som OT B-O 
de OT B-O 
sociale OT B-O 
parter OT B-O 
har OT B-O 
indgået OT B-O 
vedrørende OT B-O 
den OT B-O 
foreslåede OT B-O 
pakke OT B-O 
af OT B-O 
foranstaltninger OT B-O 
, OT B-O 
velkommen OT B-O 
. OT B-O 
Jeg OT B-O 
stemte OT B-O 
for LF B-LF 
betænkningen OT B-O 
af OT B-O 
fru OT B-O 
Matera OT B-O 
, OT B-O 
fordi OT B-O 
sagen OT B-O 
, OT B-O 
som OT B-O 
blev OT B-O 
præsenteret OT B-O 
af OT B-O 
Belgien OT B-O 
vedrørende OT B-O 
anvendelse OT B-O 
af OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Fond LF I-LF 
for LF I-LF 
Tilpasning LF I-LF 
til LF I-LF 
Globaliseringen LF I-LF 
( OT B-O 
EGF AN B-AN 
) OT B-O 
, OT B-O 
opfylder OT B-O 
betingelserne OT B-O 
for LF I-LF 
at OT B-O 
anvende OT B-O 
fonden OT B-O 
. OT B-O 

Det OT B-O 
indre OT B-O 
marked OT B-O 
for OT B-O 
posttjenester OT B-O 
gennemføres OT B-O 
på OT B-O 
markedsfolkets OT B-O 
vilkår OT B-O 
. OT B-O 
For OT B-O 
os OT B-O 
nordpå OT B-O 
betyder OT B-O 
det OT B-O 
, OT B-O 
at OT B-O 
EU OT B-O 
ødelægger OT B-O 
den OT B-O 
sociale OT B-O 
infrastruktur OT B-O 
. OT B-O 

De OT B-O 
har OT B-O 
naturligvis OT B-O 
ret OT B-O 
i LF B-LF 
, OT B-O 
at OT B-O 
det OT B-O 
først OT B-O 
og OT B-O 
fremmest OT B-O 
er OT B-O 
medlemsstaterne OT B-O 
, OT B-O 
der OT B-O 
har OT B-O 
kompetencen OT B-O 
her OT B-O 
. OT B-O 
Som OT B-O 
medlem OT B-O 
af OT B-O 
direktionen OT B-O 
for OT B-O 
den OT B-O 
europæiske LF I-LF 
seniorunion LF I-LF 
( OT B-O 
ESU AN B-AN 
) OT B-O 
har OT B-O 
jeg OT B-O 
beskæftiget OT B-O 
mig OT B-O 
meget OT B-O 
indgående OT B-O 
med OT B-O 
disse OT B-O 
spørgsmål OT B-O 
i LF I-LF 
den OT B-O 
seneste OT B-O 
tid OT B-O 
, OT B-O 
og OT B-O 
det OT B-O 
er OT B-O 
kommet OT B-O 
for OT B-O 
dagens OT B-O 
lys OT B-O 
- OT B-O 
vores OT B-O 
organisation OT B-O 
har OT B-O 
nu OT B-O 
medlemmer OT B-O 
i LF I-LF 
20 OT B-O 
europæiske LF I-LF 
stater OT B-O 
- OT B-O 
at OT B-O 
situationen OT B-O 
på OT B-O 
plejehjemmene OT B-O 
i LF I-LF 
alle OT B-O 
europæiske LF I-LF 
stater OT B-O 
bliver OT B-O 
gjort OT B-O 
til OT B-O 
genstand OT B-O 
for OT B-O 
diskussion OT B-O 
i LF I-LF 
stadig OT B-O 
større OT B-O 
grad OT B-O 
. OT B-O 

Alle OT B-O 
de OT B-O 
oplysninger OT B-O 
, OT B-O 
som OT B-O 
er OT B-O 
blevet OT B-O 
modtaget OT B-O 
i OT B-O 
løbet OT B-O 
af OT B-O 
det OT B-O 
seneste OT B-O 
halve OT B-O 
år OT B-O 
fra OT B-O 
enkeltpersoner OT B-O 
eller OT B-O 
grupper OT B-O 
, OT B-O 
der OT B-O 
begærer OT B-O 
en OT B-O 
undersøgelse OT B-O 
af OT B-O 
NATO OT B-O 
's OT B-O 
handlinger OT B-O 
under OT B-O 
konflikten OT B-O 
i OT B-O 
Kosovo OT B-O 
, OT B-O 
er OT B-O 
blevet OT B-O 
bogført OT B-O 
af OT B-O 
anklageren OT B-O 
. OT B-O 
Alle OT B-O 
andre OT B-O 
oplysninger OT B-O 
vil OT B-O 
selvfølgelig OT B-O 
også OT B-O 
blive OT B-O 
gennemgået OT B-O 
af OT B-O 
anklageren OT B-O 
, OT B-O 
der OT B-O 
til OT B-O 
sin OT B-O 
tid OT B-O 
vil OT B-O 
sige OT B-O 
, OT B-O 
om OT B-O 
der OT B-O 
er OT B-O 
grundlag OT B-O 
eller OT B-O 
ikke OT B-O 
for OT B-O 
at OT B-O 
rejse OT B-O 
en OT B-O 
straffesag OT B-O 
mod OT B-O 
NATO OT B-O 
. OT B-O 

Vi OT B-O 
ved OT B-O 
alle OT B-O 
, OT B-O 
at OT B-O 
der OT B-O 
findes OT B-O 
en OT B-O 
række OT B-O 
grunde OT B-O 
bag OT B-O 
udviklingen OT B-O 
af OT B-O 
den OT B-O 
fælles OT B-O 
udenrigs- OT B-O 
og OT B-O 
sikkerhedspolitik OT B-O 
, OT B-O 
og OT B-O 
jeg OT B-O 
vil OT B-O 
nævne OT B-O 
tre OT B-O 
- OT B-O 
Bosnien OT B-O 
, OT B-O 
Albanien OT B-O 
og OT B-O 
Kosovo OT B-O 
. OT B-O 
Her OT B-O 
er OT B-O 
tre OT B-O 
grunde OT B-O 
til OT B-O 
en OT B-O 
fælles OT B-O 
udenrigs- OT B-O 
og OT B-O 
sikkerhedspolitik OT B-O 
, OT B-O 
og OT B-O 
vores OT B-O 
evne OT B-O 
til OT B-O 
at OT B-O 
udvikle OT B-O 
en OT B-O 
vellykket OT B-O 
fælles OT B-O 
udenrigs- OT B-O 
og OT B-O 
sikkerhedspolitik OT B-O 
vil OT B-O 
blive OT B-O 
målt OT B-O 
på OT B-O 
, OT B-O 
hvordan OT B-O 
vi OT B-O 
håndterer OT B-O 
tingene OT B-O 
på OT B-O 
Balkan OT B-O 
, OT B-O 
og OT B-O 
vi OT B-O 
må OT B-O 
ikke OT B-O 
glemme OT B-O 
, OT B-O 
at OT B-O 
der OT B-O 
er OT B-O 
en OT B-O 
hel OT B-O 
del OT B-O 
af OT B-O 
vores OT B-O 
kritikere OT B-O 
, OT B-O 
en OT B-O 
hel OT B-O 
del OT B-O 
amerikanske OT B-O 
politikere OT B-O 
, OT B-O 
en OT B-O 
hel OT B-O 
del OT B-O 
senatorer OT B-O 
og OT B-O 
kongresmedlemmer OT B-O 
, OT B-O 
der OT B-O 
siger OT B-O 
`` OT B-O 
Hvordan OT B-O 
kan OT B-O 
vi OT B-O 
tage OT B-O 
jer OT B-O 
alvorligt OT B-O 
med OT B-O 
jeres OT B-O 
fælles OT B-O 
udenrigs- OT B-O 
og OT B-O 
sikkerhedspolitik OT B-O 
, OT B-O 
når OT B-O 
I OT B-O 
ikke OT B-O 
engang OT B-O 
kan OT B-O 
løse OT B-O 
problemer OT B-O 
ved OT B-O 
jeres OT B-O 
egen OT B-O 
bagdør OT B-O 
'' OT B-O 
. OT B-O 

Jeg OT B-O 
takker OT B-O 
for OT B-O 
muligheden OT B-O 
for OT B-O 
denne OT B-O 
forhandling OT B-O 
om OT B-O 
den OT B-O 
mundtlige OT B-O 
forespørgsel OT B-O 
om OT B-O 
