ID	text	acronyms	long-forms	acronyms-text	long-forms-text
291	The seventh meeting of the Ad Hoc Group of Experts on Energy Efficiency Investments for Climate Change Mitigation was opened on 1 December by Mr. George Kowalski, Director of the UNECE Industrial Restructuring, Energy and Enterprise Development Division (IREED).  In his opening remarks, Mr. Kowalski acknowledged the institutional setting of the Energy Efficiency 21 Project (EE21) at the United Nations and UNECE level, mentioning also relevant resolutions of the UN General Assembly, the Economic and Social Council, the Economic Commission for Europe and the UNECE Committee on Sustainable Energy. 	[[377, 381], [179, 184], [255, 260], [27, 33], [409, 414], [563, 568], [466, 468]]	[[354, 367], [185, 253]]	['EE21', 'UNECE', 'IREED', 'Ad Hoc', 'UNECE', 'UNECE', 'UN']	['Efficiency 21', 'Industrial Restructuring, Energy and Enterprise Development Division']
292	 162. The United Nations Interregional Crime and Justice Research Institute (UNICRI) is funded from voluntary contributions from Governments, international organizations and other donors. 	[[77, 83]]	[[10, 75]]	['UNICRI']	['United Nations Interregional Crime and Justice Research Institute']
293	Due to Lake Balaton's high profile and a focused engagement and influencing strategy, the project will significantly increase awareness of climate change impact, vulnerability and adaptation issues locally, nationally and internationally.  Kiribati: Kiribati Adaptation Program - Pilot Implementation Phase (KAP-II) (WB, GEF US$1.90m, total US$6.70m) The key objective of the proposed Pilot Implementation Phase of KAP (KAP-II) would be to implement pilot adaptation measures, and consolidate the mainstreaming of adaptation into national economic planning.	[[308, 314], [325, 328], [321, 324], [317, 319], [341, 344], [415, 418], [420, 426]]	[[250, 300]]	['KAP-II', 'US$', 'GEF', 'WB', 'US$', 'KAP', 'KAP-II']	['Kiribati Adaptation Program - Pilot Implementation']
294	Delegations are reminded that the credentials of representatives and the names of members of the delegation must be issued by the Head of State or Government or by the Minister for Foreign Affairs.  Original copies of credentials and names of delegates for the Conference of States Parties to the Convention on the Rights of Persons with Disabilities only should be submitted to the Department of Economic and Social Affairs (DESA) (Attn: Mr. Guozhong Zhang (e-mail zhangg@un.org; room S-2906)). 	[[426, 430]]	[[383, 424]]	['DESA']	['Department of Economic and Social Affairs']
295	His Excellency Abdou Salam Diallo, Chair of the Second Committee and Permanent Representative of Senegal to the United Nations Panellists: Mr. Raymond Torres, Director, International Institute for Social Studies, International Labour Organization (ILO) Mr. Paul De Civita, Acting Assistant Deputy Minister of Policy Horizons Canada; and Mr. Peter Padbury, Director, Scanning and Foresight, Policy Horizons Canada (via video link)	[[248, 251]]	[[213, 246]]	['ILO']	['International Labour Organization']
296	The Committee encourages the State party to consider seeking cooperation and technical assistance, including from international sources, in the development and implementation of a comprehensive programme aimed at the implementation of the above recommendations and the Convention as a whole.  The Committee also calls upon the State party to strengthen further its cooperation with specialized agencies and programmes of the United Nations system, including the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women), the United Nations Statistics Division, the United Nations Development Programme, the United Nations Children's Fund, the United Nations Population Fund, the World Health Organization, the Office of the United Nations High Commissioner for Refugees and the Office of the United Nations High Commissioner for Human Rights. 	[[534, 542]]	[[462, 532]]	['UN-Women']	['United Nations Entity for Gender Equality and the Empowerment of Women']
297	9. The following non-governmental organizations have indicated possible fields of substantive cooperation as follows: (a) International Commission on Irrigation and Drainage (ICID): control of evaporation from soil and open water surfaces in water harvesting structures; impact of drought on irrigated agriculture; food security and sustainable development in Africa; (b) International Council of Scientific Unions (ICSU): research on dryland agricultural systems and land management practices;	[[175, 179], [416, 420]]	[[122, 173], [372, 414]]	['ICID', 'ICSU']	['International Commission on Irrigation and Drainage', 'International Council of Scientific Unions']
298	 Appropriate substitutes for c-OctaBDE are available and mass-production of alternatives can significantly lower their costs (Ackerman and Massey , 2006). [ Such substitutes include commercial decabromodiphenyl ether (C-DecaBDE), which is widely used as flame retardant for plastics. 	[[218, 227], [29, 38]]	[[182, 216]]	['C-DecaBDE', 'c-OctaBDE']	['commercial decabromodiphenyl ether']
299	Achieving gender equality and empowerment of women is both a key development goal and an important means for achieving all of the Millennium Development Goals.  We welcome the establishment of the United Nations Entity for Gender Equality and the Empowerment of Women (UN-Women), and pledge our full support for its operationalization. 	[[269, 277]]	[[197, 267]]	['UN-Women']	['United Nations Entity for Gender Equality and the Empowerment of Women']
300	SIP-Institutional Support to New Partnership for Africa's Development (NEPAD) and Regional Economic Communities (RECs) for Sustainable Land Management (SLM) Scale-up in Sub-Saharan Africa (SSA) Regional (Ghana, Morocco, South Africa, Uganda) SIP-Stimulating Community Initiatives in Sustainable Land Management (SCI-SLM) Regional (Malawi, Congo, Congo DR, Zambia, Mozambique, Sudan, Central African Republic, Ghana, Tanzania, Kenya, Uganda, Ethiopia)	[[312, 319], [0, 3], [71, 76], [113, 117], [152, 155], [189, 192], [242, 245]]	[[246, 310], [29, 69], [82, 111], [123, 150], [169, 187]]	['SCI-SLM', 'SIP', 'NEPAD', 'RECs', 'SLM', 'SSA', 'SIP']	"['Stimulating Community Initiatives in Sustainable Land Management', ""New Partnership for Africa's Development"", 'Regional Economic Communities', 'Sustainable Land Management', 'Sub-Saharan Africa']"
301	Note: If more than one method is used, only the most effective method is considered in this tabulation.  LAM = Lactational amenorrhoea method. 	[[105, 108]]	[[111, 141]]	['LAM']	['Lactational amenorrhoea method']
302	 58. Joint submission 10 (JS10) recommended setting up a transparent mechanism through which civil society can follow-up production, buying and distribution of antiretroviral medicines. 	[[26, 30]]	[[5, 24]]	['JS10']	['Joint submission 10']
303	This at the aim of harmonizing them with the national legislation of some Contracting Parties to the 1958 Agreement, still in progress, regarding the entry into service of electric vehicles.  The secretariat was requested to submit the proposal to WP.29 and the Administrative Committee of the 1958 Agreement (AC.1), for consideration and vote at their November 2010 sessions, as draft 04 series of amendments to Regulation No. 12.	[[310, 314], [424, 427], [248, 253]]	[[262, 298]]	['AC.1', 'No.', 'WP.29']	['Administrative Committee of the 1958']
304	Note by the secretariat I. INTRODUCTION One of the main expected outcomes of the first meeting of the Team of Specialists on Innovation and Competitiveness Policies (TOS-ICP) is to arrive at a common understanding of the content and focus of the deliverables it is mandated to produce in 2007 and 2008 in accordance with its Terms of Reference and to identify concrete steps for the activities that need to be done in order to deliver this output. 	[[166, 173]]	[[102, 164]]	['TOS-ICP']	['Team of Specialists on Innovation and Competitiveness Policies']
305	These procedures must enable the financial institutions to monitor for and report transactions that appear to involve the proceeds of foreign corruption.  Freezing Assets Executive Order (E.O.) 13224 blocks all property and interests in property of foreign persons and entities designated by the President in the Order, or designated by the Secretary of State as committing, or posing a significant risk of committing, acts of terrorism, threatening the U.S. national security, foreign policy, or economy, if that property is either within the U.S. or within the possession or control of U.S. persons. 	[[188, 192], [454, 458], [544, 548], [588, 592]]	[[171, 186]]	['E.O.', 'U.S.', 'U.S.', 'U.S.']	['Executive Order']
306	 3. Of the 10 remaining audit recommendations, the five high-priority (main) audit recommendations to be addressed by end of 2007 include: (a) the formalization of risk based audit planning methodology for nationally executed (NEX)projects; (b) the implementation of the results-based budgeting to strengthen the linkage between financial expenditures and project results within the enhanced results based management system; (c) the development of procurement benchmarks for both exigency and normal situations; (d) the development of guidelines for the implementation of mandatory procurement plans in UNDP; and (e) the planned migration of the `Systems, Applications, Products' data processing system, used by Brazil, to Atlas for full, integrated financial and results reporting starting in 2008. 	[[227, 230], [603, 607]]	[[206, 225]]	['NEX', 'UNDP']	['nationally executed']
307	A. Operations 1. The International Trade Centre UNCTAD/WTO (ITC) is the joint technical cooperation agency of the United Nations Conference on Trade and Development (UNCTAD) and the World Trade Organization (WTO) for business aspects of trade development. 	[[60, 63], [55, 58], [48, 54], [166, 172], [208, 211]]	[[21, 47], [182, 206], [114, 166]]	['ITC', 'WTO', 'UNCTAD', 'UNCTAD', 'WTO']	['International Trade Centre', 'World Trade Organization', 'United Nations Conference on Trade and Development (']
308	 However, - delete] For the source categories listed in paragraphs 9 to 22 where it is demonstrated to the satisfaction of the competent authority that for an individual installation compliance with the fugitive emission limit value (ELVf) [this value - delete] is not technically and economically feasible, the competent authority may exempt that installation provided that significant risks to human health or the environment are not expected and that [. 	[[234, 238]]	[[212, 232]]	['ELVf']	['emission limit value']
309	The secretariat and the Coordinator of the Sectoral Initiative on Equipment for Explosive Environment reviewed recent achievements.  The Initiative had participated in the First Petroleum and Chemical Industry Committee (PCIC)-Middle-East conference in Abu Dhabi, on 12 and 13 November 2012; and was revising the questionnaire on regulations in the sector of Equipment for Explosive Environments. 	[[221, 225]]	[[178, 219]]	['PCIC']	['Petroleum and Chemical Industry Committee']
310	Unfortunately, the agreement did not lead to the peace which Burundians had been hoping for so fervently.  It was not until the end of 2003 that the principal armed movement, the National Council for the Defence of Democracy - Force for the Defence of Democracy (CNDD-FDD) signed the ceasefire agreement to allow itself a breathing spell. 	[[263, 271]]	[[188, 261]]	['CNDD-FDD']	['Council for the Defence of Democracy - Force for the Defence of Democracy']
311	(THC + NOx) (PM) Key: PI = Positive Ignition, CI = Compression Ignition Notes:	[[22, 24], [46, 48], [1, 4], [7, 10], [13, 15]]	[[27, 44], [51, 71]]	['PI', 'CI', 'THC', 'NOx', 'PM']	['Positive Ignition', 'Compression Ignition']
312	Proposal for a new Regulation on Pole Side Impact GRSP may consider: (i) a draft UN Regulation (ECE/TRANS/WP.29/GRSP/2014/9) to address the transposition of the UN GTR No. 14 into the 1958 Agreement, (ii) a proposal of 01 series of amendments to the draft UN Regulation (ECE/TRANS/WP.29/GRSP/2014/12) and (iii) a proposal for an addendum to M.R.1 to incorporate the World Side Impact Dummy (WorldSID) 50th percentile, if available from the expert of Australia. 	[[391, 399], [341, 346], [50, 54], [161, 163], [164, 167], [168, 171], [271, 274], [275, 280], [96, 99], [100, 105], [106, 111], [112, 116], [281, 286], [287, 291]]	[[366, 389]]	['WorldSID', 'M.R.1', 'GRSP', 'UN', 'GTR', 'No.', 'ECE', 'TRANS', 'ECE', 'TRANS', 'WP.29', 'GRSP', 'WP.29', 'GRSP']	['World Side Impact Dummy']
