-DOCSTART- -X- O
in OT B-O 
place OT B-O 
, OT B-O 
and LF I-LF 
offices OT B-O 
of OT B-O 
the OT B-O 
Office OT B-O 
for OT B-O 
the OT B-O 
Coordination OT B-O 
of OT B-O 
Humanitarian OT B-O 
Affairs OT B-O 
to OT B-O 
assist OT B-O 
humanitarian OT B-O 
coordinators OT B-O 
in OT B-O 
providing OT B-O 
inputs OT B-O 
on OT B-O 
the OT B-O 
implementation OT B-O 
of OT B-O 
the OT B-O 
Strategy OT B-O 
. OT B-O 

The OT B-O 
Greek OT B-O 
Second OT B-O 
Chance OT B-O 
Schools OT B-O 
are OT B-O 
members OT B-O 
of OT B-O 
the OT B-O 
European OT B-O 
Network OT B-O 
of OT B-O 
Second OT B-O 
Chance OT B-O 
Schools OT B-O 
( OT B-O 
www.e2c-europe.org OT B-O 
) OT B-O 
. AN B-AN 
Vocational LF B-LF 
Training LF I-LF 
Institutes LF I-LF 
( OT B-O 
V.T.I AN I-AN 
. AN I-AN 
) OT B-O 
are OT B-O 
not OT B-O 
graded OT B-O 
within OT B-O 
the OT B-O 
official OT B-O 
educational OT B-O 
system OT B-O 
. AN I-AN 

The OT B-O 
State OT B-O 
needed OT B-O 
to OT B-O 
conduct OT B-O 
awareness-raising OT B-O 
and LF B-LF 
public OT B-O 
education OT B-O 
programmes OT B-O 
, OT B-O 
establish OT B-O 
counselling OT B-O 
services OT B-O 
for LF I-LF 
victims OT B-O 
and LF I-LF 
adopt OT B-O 
comprehensive OT B-O 
measures OT B-O 
to OT B-O 
assist OT B-O 
victims OT B-O 
and LF I-LF 
punish OT B-O 
perpetrators OT B-O 
, OT B-O 
including OT B-O 
targeted OT B-O 
training OT B-O 
for LF I-LF 
law OT B-O 
enforcement OT B-O 
officials OT B-O 
. OT B-O 
The OT B-O 
United LF I-LF 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women AN I-AN 
) OT B-O 
should OT B-O 
explore OT B-O 
the LF I-LF 
possibility OT B-O 
of LF I-LF 
establishing OT B-O 
a LF I-LF 
country OT B-O 
office OT B-O 
to OT B-O 
assist OT B-O 
the LF I-LF 
authorities OT B-O 
in OT B-O 
preventing OT B-O 
violence OT B-O 
against OT B-O 
women OT B-O 
. OT B-O 

`` OT B-O 
Making OT B-O 
this OT B-O 
the LF B-LF 
century OT B-O 
for LF I-LF 
women OT B-O 
and LF I-LF 
gender OT B-O 
equality OT B-O 
'' OT B-O 
Summary OT B-O 
The OT B-O 
United LF I-LF 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women AN I-AN 
) OT B-O 
strategic OT B-O 
plan OT B-O 
, OT B-O 
2014-2017 OT B-O 
and LF I-LF 
its OT B-O 
annexesa OT B-O 
are OT B-O 
presented OT B-O 
to OT B-O 
the LF I-LF 
Executive OT B-O 
Board OT B-O 
for LF I-LF 
endorsement OT B-O 
. OT B-O 

The OT B-O 
legal OT B-O 
instruments OT B-O 
of OT B-O 
the OT B-O 
ITC AN B-AN 
fully OT B-O 
support OT B-O 
these OT B-O 
standards OT B-O 
. OT B-O 
UN/CEFACT AN B-AN 
has OT B-O 
now OT B-O 
released OT B-O 
the OT B-O 
United LF B-LF 
Nations LF I-LF 
electronic LF I-LF 
Trade LF I-LF 
Documents LF I-LF 
( OT B-O 
UNeDocs AN B-AN 
) OT B-O 
standard OT B-O 
for OT B-O 
implementation OT B-O 
and OT B-O 
verification OT B-O 
. OT B-O 

Special OT B-O 
events OT B-O 
on LF B-LF 
the LF I-LF 
occasion OT B-O 
of LF I-LF 
the LF I-LF 
International OT B-O 
Women LF I-LF 
s LF I-LF 
Day OT B-O 
Commemorative OT B-O 
meeting OT B-O 
on LF I-LF 
the LF I-LF 
theme OT B-O 
`` OT B-O 
Empower LF I-LF 
rural OT B-O 
women OT B-O 
- AN I-AN 
- AN I-AN 
End OT B-O 
hunger OT B-O 
and LF I-LF 
poverty OT B-O 
'' OT B-O 
( OT B-O 
followed OT B-O 
by OT B-O 
a LF I-LF 
panel OT B-O 
discussion OT B-O 
) AN B-AN 
( OT B-O 
organized OT B-O 
by OT B-O 
the LF I-LF 
United OT B-O 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women OT B-O 
) AN I-AN 
) AN I-AN 
From OT B-O 
10 OT B-O 
a.m. OT B-O 
to OT B-O 
12 OT B-O 
noon OT B-O 
in OT B-O 
Conference OT B-O 
Room OT B-O 
4 OT B-O 
( OT B-O 
NLB OT B-O 
) AN I-AN 
. AN B-AN 

P AN B-AN 
= OT B-O 
Sampling LF B-LF 
pump LF I-LF 
PSS OT B-O 
= OT B-O 
PM AN I-AN 
sampling OT B-O 
system OT B-O 
PTL OT B-O 
= OT B-O 
PM AN I-AN 
transfer LF B-LF 
line LF I-LF 
SP OT B-O 
= OT B-O 
Raw OT B-O 
or OT B-O 
dilute OT B-O 
exhaust OT B-O 
gas OT B-O 
sampling OT B-O 
probe OT B-O 

Priority OT B-O 
: OT B-O 
2 OT B-O 
I OT B-O 
. OT B-O 
Assistance LF B-LF 
regarding OT B-O 
institutional OT B-O 
adaptation OT B-O 
of OT B-O 
government OT B-O 
administration OT B-O 
and OT B-O 
of OT B-O 
transport OT B-O 
enterprises OT B-O 
to LF I-LF 
market OT B-O 
economy OT B-O 
. OT B-O 
This OT B-O 
also OT B-O 
includes OT B-O 
support OT B-O 
through OT B-O 
the OT B-O 
UNECE OT B-O 
Trust OT B-O 
Fund LF I-LF 
for LF I-LF 
Assistance LF I-LF 
to LF I-LF 
Countries LF I-LF 
in LF I-LF 
Transition LF I-LF 
( OT B-O 
TFACT OT B-O 
) AN B-AN 
./ OT B-O 
Output OT B-O 
expected OT B-O 
: OT B-O 
Annual OT B-O 
report OT B-O 
for LF I-LF 
information OT B-O 
( OT B-O 
2008 OT B-O 
) AN I-AN 
. OT B-O 

16 OT B-O 
. OT B-O 
The OT B-O 
second OT B-O 
report OT B-O 
will OT B-O 
be OT B-O 
an LF B-LF 
oral OT B-O 
one OT B-O 
ob LF I-LF 
the OT B-O 
Fifth OT B-O 
Annual OT B-O 
Meeting OT B-O 
of LF I-LF 
Global OT B-O 
Network LF I-LF 
of LF I-LF 
Exim LF I-LF 
Banks LF I-LF 
and LF I-LF 
Development LF I-LF 
Finance OT B-O 
Institutions OT B-O 
( OT B-O 
G-NEXID OT B-O 
) AN B-AN 
. OT B-O 
The OT B-O 
meeting OT B-O 
will OT B-O 
be OT B-O 
held OT B-O 
on OT B-O 
7 OT B-O 
May OT B-O 
back OT B-O 
to OT B-O 
back OT B-O 
to OT B-O 
the OT B-O 
Commission OT B-O 
, OT B-O 
as OT B-O 
was OT B-O 
the OT B-O 
case OT B-O 
with OT B-O 
past OT B-O 
sessions OT B-O 
of LF I-LF 
the OT B-O 
network OT B-O 
. OT B-O 

30 OT B-O 
. OT B-O 
A LF B-LF 
medium-term OT B-O 
plan OT B-O 
for OT B-O 
2011-2015 OT B-O 
was OT B-O 
adopted OT B-O 
in OT B-O 
September OT B-O 
2010 OT B-O 
at OT B-O 
the OT B-O 
twelfth OT B-O 
Ministerial OT B-O 
session OT B-O 
of OT B-O 
the OT B-O 
Council OT B-O 
of OT B-O 
Europe OT B-O 
European OT B-O 
and LF I-LF 
Mediterranean LF I-LF 
Major LF I-LF 
Hazards LF I-LF 
Agreement LF I-LF 
( OT B-O 
EUR-OPA OT B-O 
) AN I-AN 
in OT B-O 
St. OT B-O 
Petersburg OT B-O 
, OT B-O 
to OT B-O 
`` OT B-O 
improve OT B-O 
prevention OT B-O 
and LF I-LF 
preparedness OT B-O 
and LF I-LF 
promote OT B-O 
good OT B-O 
risk OT B-O 
governance OT B-O 
, OT B-O 
use OT B-O 
knowledge OT B-O 
to OT B-O 
reduce OT B-O 
vulnerability OT B-O 
, OT B-O 
improve OT B-O 
preparedness OT B-O 
for OT B-O 
emergencies OT B-O 
'' OT B-O 
. OT B-O 

II OT B-O 
. AN B-AN 
Justification OT B-O 
1 OT B-O 
. AN I-AN 
The OT B-O 
current OT B-O 
legislation OT B-O 
in OT B-O 
the OT B-O 
field OT B-O 
of OT B-O 
electromagnetic LF B-LF 
compatibility LF I-LF 
( OT B-O 
EMC AN B-AN 
) OT B-O 
for OT B-O 
motor OT B-O 
vehicles OT B-O 
and OT B-O 
their OT B-O 
trailers OT B-O 
is OT B-O 
based OT B-O 
on OT B-O 
directive OT B-O 
72/245/EEC OT B-O 
as OT B-O 
last OT B-O 
amended OT B-O 
by OT B-O 
directive OT B-O 
2009/19/EC OT B-O 
and OT B-O 
Regulation OT B-O 
No AN I-AN 
. AN I-AN 
10.03 OT B-O 
is OT B-O 
equivalent OT B-O 
. AN I-AN 

On OT B-O 
30 OT B-O 
November OT B-O 
, OT B-O 
the LF B-LF 
Council OT B-O 
held OT B-O 
an LF I-LF 
open OT B-O 
debate OT B-O 
on LF I-LF 
the LF I-LF 
implementation OT B-O 
of LF I-LF 
resolution OT B-O 
1325 OT B-O 
( OT B-O 
2000 OT B-O 
) OT B-O 
on LF I-LF 
women OT B-O 
and LF I-LF 
peace OT B-O 
and LF I-LF 
security OT B-O 
, OT B-O 
in OT B-O 
which OT B-O 
60 OT B-O 
speakers OT B-O 
participated OT B-O 
. OT B-O 
In OT B-O 
addition OT B-O 
to OT B-O 
Member OT B-O 
States OT B-O 
, OT B-O 
the LF I-LF 
Deputy OT B-O 
Secretary-General OT B-O 
, OT B-O 
Jan OT B-O 
Eliasson OT B-O 
, OT B-O 
the LF I-LF 
Under-Secretary-General OT B-O 
and LF I-LF 
Executive OT B-O 
Director OT B-O 
of LF I-LF 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women AN I-AN 
) OT B-O 
, OT B-O 
Michelle OT B-O 
Bachelet OT B-O 
, OT B-O 
the LF I-LF 
Under-Secretary-General OT B-O 
for LF I-LF 
Peacekeeping OT B-O 
Operations OT B-O 
, OT B-O 
Hervé OT B-O 
Ladsous OT B-O 
, OT B-O 
and LF I-LF 
the LF I-LF 
President OT B-O 
and LF I-LF 
founder OT B-O 
of LF I-LF 
Femmes OT B-O 
Africa OT B-O 
Solidarité OT B-O 
, OT B-O 
Bineta OT B-O 
Diop OT B-O 
, OT B-O 
delivered OT B-O 
statements OT B-O 
to OT B-O 
the LF I-LF 
Council OT B-O 
. OT B-O 

4.2.1.13.6 OT B-O 
Replace OT B-O 
`` OT B-O 
the OT B-O 
properties OT B-O 
of LF B-LF 
the OT B-O 
peroxide LF I-LF 
'' OT B-O 
with OT B-O 
`` OT B-O 
the OT B-O 
properties OT B-O 
of LF I-LF 
the OT B-O 
substance OT B-O 
'' OT B-O 
4.2.1.13.8 OT B-O 
In OT B-O 
the OT B-O 
text OT B-O 
under OT B-O 
the OT B-O 
formula OT B-O 
, OT B-O 
delete OT B-O 
`` OT B-O 
[ OT B-O 
- OT B-O 
] OT B-O 
'' OT B-O 
, OT B-O 
replace OT B-O 
`` OT B-O 
vessels OT B-O 
`` OT B-O 
with OT B-O 
`` OT B-O 
shells OT B-O 
'' OT B-O 
( OT B-O 
twice OT B-O 
) OT B-O 
and OT B-O 
amend OT B-O 
: OT B-O 
`` OT B-O 
TPO AN B-AN 
= OT B-O 
temperature LF I-LF 
of LF I-LF 
peroxide LF I-LF 
at LF I-LF 
relieving OT B-O 
conditions OT B-O 
'' OT B-O 
to OT B-O 
read OT B-O 
`` OT B-O 
TPO AN I-AN 
= OT B-O 
temperature LF I-LF 
of LF I-LF 
substance OT B-O 
at LF I-LF 
relieving OT B-O 
conditions OT B-O 
'' OT B-O 

Maximizing OT B-O 
the OT B-O 
contribution OT B-O 
of OT B-O 
UNCTAD AN B-AN 
's AN I-AN 
three OT B-O 
pillars OT B-O 
to OT B-O 
the OT B-O 
broader OT B-O 
work OT B-O 
of OT B-O 
the OT B-O 
United OT B-O 
Nations OT B-O 
on OT B-O 
development OT B-O 
assumes OT B-O 
added OT B-O 
significance OT B-O 
at OT B-O 
this OT B-O 
historic OT B-O 
juncture OT B-O 
, OT B-O 
when OT B-O 
the OT B-O 
need OT B-O 
for OT B-O 
greater OT B-O 
democracy OT B-O 
and LF B-LF 
good OT B-O 
governance OT B-O 
at OT B-O 
all OT B-O 
times OT B-O 
has OT B-O 
been OT B-O 
emphasized OT B-O 
, OT B-O 
especially OT B-O 
in LF I-LF 
the OT B-O 
light OT B-O 
of OT B-O 
the OT B-O 
global OT B-O 
financial OT B-O 
and LF I-LF 
economic OT B-O 
crisis OT B-O 
. OT B-O 
In OT B-O 
this OT B-O 
connection OT B-O 
, OT B-O 
a LF I-LF 
key OT B-O 
area OT B-O 
that OT B-O 
needs OT B-O 
continued OT B-O 
attention OT B-O 
, OT B-O 
including OT B-O 
in LF I-LF 
the OT B-O 
context OT B-O 
of OT B-O 
the OT B-O 
various OT B-O 
development-related OT B-O 
processes OT B-O 
in LF I-LF 
the OT B-O 
United OT B-O 
Nations OT B-O 
system OT B-O 
, OT B-O 
is OT B-O 
the OT B-O 
vulnerability OT B-O 
of OT B-O 
many OT B-O 
developing LF I-LF 
countries LF I-LF 
, OT B-O 
in LF I-LF 
particular OT B-O 
the OT B-O 
LDCs AN B-AN 
, OT B-O 
landlocked LF I-LF 
developing LF I-LF 
countries LF I-LF 
( OT B-O 
LLDCs AN I-AN 
) OT B-O 
and LF I-LF 
other OT B-O 
structurally OT B-O 
weak OT B-O 
, OT B-O 
vulnerable OT B-O 
and LF I-LF 
small OT B-O 
economies OT B-O 
. OT B-O 

The OT B-O 
Fifth OT B-O 
Committee OT B-O 
will OT B-O 
hold OT B-O 
its OT B-O 
27th OT B-O 
meeting OT B-O 
on LF B-LF 
Wednesday OT B-O 
, OT B-O 
22 OT B-O 
December OT B-O 
2010 OT B-O 
, OT B-O 
at LF I-LF 
3 OT B-O 
p.m. AN B-AN 
in OT B-O 
Conference OT B-O 
Room OT B-O 
3 OT B-O 
( OT B-O 
NLB AN B-AN 
) OT B-O 
. AN I-AN 
United LF I-LF 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women AN I-AN 
) OT B-O 
Executive OT B-O 
Board OT B-O 

( OT B-O 
World-wide LF B-LF 
heavy-duty LF I-LF 
certification LF I-LF 
procedure OT B-O 
( OT B-O 
WHDC AN B-AN 
) OT B-O 
) OT B-O 
Proposal OT B-O 
for OT B-O 
the OT B-O 
development OT B-O 
of OT B-O 
either OT B-O 
amendments OT B-O 
to OT B-O 
gtr OT B-O 
No OT B-O 
. OT B-O 
4 OT B-O 
adding OT B-O 
a LF I-LF 
new OT B-O 
emission OT B-O 
test OT B-O 
procedure OT B-O 
for OT B-O 
heavyduty LF I-LF 
hybrid LF I-LF 
vehicles LF I-LF 
( OT B-O 
HD-HV AN B-AN 
'S AN I-AN 
) OT B-O 
or LF I-LF 
a LF I-LF 
new OT B-O 
gtr OT B-O 
Submitted OT B-O 
by OT B-O 
the OT B-O 
representative OT B-O 
of OT B-O 
the OT B-O 
European OT B-O 
Union* OT B-O 

4 OT B-O 
. OT B-O 
Closure OT B-O 
of LF B-LF 
the LF I-LF 
fifty-fifth OT B-O 
session OT B-O 
Statement OT B-O 
by OT B-O 
the LF I-LF 
Under-Secretary-General OT B-O 
and LF I-LF 
Executive OT B-O 
Director OT B-O 
of LF I-LF 
United LF I-LF 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women AN I-AN 
) OT B-O 
Fifty-sixth OT B-O 
session OT B-O 

423 OT B-O 
. AN B-AN 
Women OT B-O 
and OT B-O 
girls OT B-O 
are OT B-O 
trafficked OT B-O 
annually OT B-O 
to OT B-O 
India OT B-O 
, OT B-O 
Pakistan OT B-O 
, OT B-O 
Bahrain OT B-O 
, OT B-O 
Kuwait OT B-O 
, OT B-O 
and OT B-O 
the OT B-O 
United OT B-O 
Arab LF B-LF 
Emirates LF I-LF 
( OT B-O 
U.A.E OT B-O 
. AN I-AN 
) AN I-AN 
. AN I-AN 

INTEGRATION OT B-O 
OF OT B-O 
THE OT B-O 
HUMAN OT B-O 
RIGHTS OT B-O 
OF OT B-O 
WOMEN OT B-O 
AND OT B-O 
THE OT B-O 
GENDER OT B-O 
PERSPECTIVE OT B-O 
Written OT B-O 
statement* OT B-O 
submitted OT B-O 
by LF B-LF 
Coordination LF I-LF 
française LF I-LF 
pour LF I-LF 
le LF I-LF 
Lobby LF I-LF 
Européen LF I-LF 
des LF I-LF 
Femmes LF I-LF 
( OT B-O 
C.L.E.F AN B-AN 
) OT B-O 
, OT B-O 
a LF I-LF 
non-governmental OT B-O 
organization OT B-O 
in LF I-LF 
special OT B-O 
consultative OT B-O 
status OT B-O 
The OT B-O 
Secretary-General OT B-O 
has OT B-O 
received OT B-O 
the OT B-O 
following OT B-O 
written OT B-O 
statement OT B-O 
which OT B-O 
is LF I-LF 
circulated OT B-O 
in LF I-LF 
accordance OT B-O 
with OT B-O 
Economic OT B-O 
and OT B-O 
Social OT B-O 
Council OT B-O 
resolution OT B-O 
1996/31 OT B-O 
. AN I-AN 

47 OT B-O 
) OT B-O 
, OT B-O 
the OT B-O 
General OT B-O 
Committee OT B-O 
recommended OT B-O 
that OT B-O 
the OT B-O 
item OT B-O 
should OT B-O 
read OT B-O 
: OT B-O 
`` OT B-O 
Economic OT B-O 
and OT B-O 
other OT B-O 
activities OT B-O 
which OT B-O 
affect OT B-O 
the OT B-O 
interests OT B-O 
of OT B-O 
the OT B-O 
peoples OT B-O 
of OT B-O 
the OT B-O 
Non-Self-Governing OT B-O 
Territories OT B-O 
'' OT B-O 
, OT B-O 
and OT B-O 
the OT B-O 
Assembly OT B-O 
included OT B-O 
the OT B-O 
item OT B-O 
in OT B-O 
the OT B-O 
agenda OT B-O 
with OT B-O 
the OT B-O 
new OT B-O 
wording OT B-O 
( OT B-O 
see OT B-O 
A/53/PV.3 OT B-O 
) OT B-O 
. OT B-O 
The OT B-O 
General OT B-O 
Assembly OT B-O 
continued OT B-O 
its OT B-O 
consideration OT B-O 
of OT B-O 
the OT B-O 
item OT B-O 
at OT B-O 
its OT B-O 
twenty-second OT B-O 
to OT B-O 
fifty-seventh OT B-O 
sessions OT B-O 
( OT B-O 
resolutions OT B-O 
2288 OT B-O 
( OT B-O 
XXII OT B-O 
) OT B-O 
, OT B-O 
2425 OT B-O 
( OT B-O 
XXIII OT B-O 
) OT B-O 
, OT B-O 
2554 OT B-O 
( OT B-O 
XXIV OT B-O 
) OT B-O 
, OT B-O 
2703 OT B-O 
( OT B-O 
XXV OT B-O 
) OT B-O 
, OT B-O 
2873 OT B-O 
( OT B-O 
XXVI OT B-O 
) OT B-O 
, OT B-O 
2979 OT B-O 
( OT B-O 
XXVII OT B-O 
) OT B-O 
, OT B-O 
3117 OT B-O 
( OT B-O 
XXVIII OT B-O 
) OT B-O 
, OT B-O 
3299 OT B-O 
( OT B-O 
XXIX OT B-O 
) OT B-O 
, OT B-O 
3398 OT B-O 
( OT B-O 
XXX OT B-O 
) OT B-O 
, OT B-O 
31/7 OT B-O 
, OT B-O 
32/35 OT B-O 
, OT B-O 
33/40 OT B-O 
, OT B-O 
34/41 OT B-O 
, OT B-O 
35/28 OT B-O 
, OT B-O 
36/51 OT B-O 
, OT B-O 
37/31 OT B-O 
, OT B-O 
38/50 OT B-O 
, OT B-O 
39/42 OT B-O 
, OT B-O 
40/52 OT B-O 
, OT B-O 
41/14 OT B-O 
, OT B-O 
42/74 OT B-O 
, OT B-O 
43/29 OT B-O 
, OT B-O 
44/84 OT B-O 
, OT B-O 
45/17 OT B-O 
, OT B-O 
46/64 OT B-O 
, OT B-O 
47/15 OT B-O 
, OT B-O 
48/46 OT B-O 
, OT B-O 
49/40 OT B-O 
, OT B-O 
50/33 OT B-O 
, OT B-O 
51/140 OT B-O 
, OT B-O 
52/72 OT B-O 
, OT B-O 
53/61 OT B-O 
, OT B-O 
54/84 OT B-O 
, OT B-O 
55/138 OT B-O 
, OT B-O 
56/66 OT B-O 
and OT B-O 
57/132 OT B-O 
) OT B-O 
. OT B-O 

Drug OT B-O 
trafficking OT B-O 
in OT B-O 
Europe OT B-O 
: OT B-O 
trends OT B-O 
, OT B-O 
strategies OT B-O 
and LF B-LF 
effective OT B-O 
responses OT B-O 
The OT B-O 
following OT B-O 
recommendations OT B-O 
were OT B-O 
made OT B-O 
with OT B-O 
regard OT B-O 
to OT B-O 
issue OT B-O 
3 OT B-O 
, OT B-O 
`` OT B-O 
Drug OT B-O 
trafficking OT B-O 
in OT B-O 
Europe OT B-O 
: OT B-O 
trends OT B-O 
, OT B-O 
strategies OT B-O 
and LF I-LF 
effective OT B-O 
responses OT B-O 
'' OT B-O 
: OT B-O 
( OT B-O 
a LF I-LF 
) OT B-O 
In OT B-O 
response OT B-O 
to OT B-O 
the OT B-O 
current OT B-O 
threat OT B-O 
posed OT B-O 
to OT B-O 
the OT B-O 
States OT B-O 
of OT B-O 
both OT B-O 
West OT B-O 
Africa OT B-O 
and LF I-LF 
Europe OT B-O 
by OT B-O 
transatlantic OT B-O 
cocaine OT B-O 
trafficking OT B-O 
by OT B-O 
well-organized OT B-O 
and LF I-LF 
well-resourced OT B-O 
criminal OT B-O 
syndicates OT B-O 
, OT B-O 
Governments OT B-O 
should OT B-O 
encourage OT B-O 
their OT B-O 
authorities OT B-O 
to OT B-O 
contribute OT B-O 
to OT B-O 
and LF I-LF 
support OT B-O 
the OT B-O 
Maritime LF I-LF 
Analysis LF I-LF 
and LF I-LF 
Operations LF I-LF 
Centre LF I-LF 
- LF I-LF 
Narcotics LF I-LF 
( OT B-O 
MAOC-N AN I-AN 
) OT B-O 
operational OT B-O 
initiative OT B-O 
; OT B-O 
( OT B-O 
b OT B-O 
) OT B-O 
Owing OT B-O 
to OT B-O 
the OT B-O 
growing OT B-O 
use OT B-O 
of OT B-O 
non-commercial OT B-O 
aircraft OT B-O 
to OT B-O 
traffic OT B-O 
drugs OT B-O 
using OT B-O 
routes OT B-O 
from OT B-O 
Latin OT B-O 
America OT B-O 
to OT B-O 
West OT B-O 
Africa OT B-O 
and LF I-LF 
from OT B-O 
North OT B-O 
Africa OT B-O 
to OT B-O 
landing OT B-O 
points OT B-O 
in OT B-O 
Europe OT B-O 
, OT B-O 
Governments OT B-O 
must OT B-O 
take OT B-O 
immediate OT B-O 
steps OT B-O 
to OT B-O 
strengthen OT B-O 
cooperation OT B-O 
between OT B-O 
law OT B-O 
enforcement OT B-O 
authorities OT B-O 
and LF I-LF 
the OT B-O 
general OT B-O 
aviation OT B-O 
sector OT B-O 
and LF I-LF 
to OT B-O 
support OT B-O 
authorities OT B-O 
in OT B-O 
gathering OT B-O 
the OT B-O 
information OT B-O 
necessary OT B-O 
and LF I-LF 
implementing OT B-O 
the OT B-O 
procedures OT B-O 
required OT B-O 
, OT B-O 
in OT B-O 
order OT B-O 
to OT B-O 
enable OT B-O 
those OT B-O 
authorities OT B-O 
to OT B-O 
respond OT B-O 
more OT B-O 
effectively OT B-O 
to OT B-O 
the OT B-O 
growing OT B-O 
trafficking OT B-O 
threat OT B-O 
. OT B-O 

UNFPA AN B-AN 
management OT B-O 
will OT B-O 
continue OT B-O 
to OT B-O 
monitor OT B-O 
this OT B-O 
innovative OT B-O 
plan OT B-O 
, OT B-O 
based OT B-O 
upon OT B-O 
the LF B-LF 
three OT B-O 
funding OT B-O 
sources OT B-O 
described OT B-O 
above OT B-O 
. OT B-O 
In OT B-O 
future OT B-O 
, OT B-O 
the LF I-LF 
investment OT B-O 
of LF I-LF 
these OT B-O 
funds OT B-O 
will OT B-O 
be OT B-O 
managed OT B-O 
by OT B-O 
an LF I-LF 
external OT B-O 
investment OT B-O 
fund OT B-O 
manager OT B-O 
, OT B-O 
who OT B-O 
was OT B-O 
identified OT B-O 
through OT B-O 
a LF I-LF 
joint OT B-O 
initiative OT B-O 
with OT B-O 
UNDP AN B-AN 
, OT B-O 
UNICEF AN B-AN 
and LF I-LF 
the LF I-LF 
United LF I-LF 
Nations LF I-LF 
Entity LF I-LF 
for LF I-LF 
Gender LF I-LF 
Equality LF I-LF 
and LF I-LF 
the LF I-LF 
Empowerment LF I-LF 
of LF I-LF 
Women LF I-LF 
( OT B-O 
UN-Women AN I-AN 
) OT B-O 
. OT B-O 

Paragraph OT B-O 
and OT B-O 
subparagraph OT B-O 
references OT B-O 
have OT B-O 
been OT B-O 
added OT B-O 
consistently OT B-O 
to OT B-O 
these OT B-O 
texts OT B-O 
for OT B-O 
ease OT B-O 
of OT B-O 
citation OT B-O 
. OT B-O 
The OT B-O 
Secretariat OT B-O 
also OT B-O 
received OT B-O 
written OT B-O 
comments OT B-O 
from OT B-O 
several OT B-O 
governments OT B-O 
, OT B-O 
which OT B-O 
supplement OT B-O 
the OT B-O 
group OT B-O 
submissions OT B-O 
, OT B-O 
and OT B-O 
from OT B-O 
a LF B-LF 
group OT B-O 
of OT B-O 
Non LF I-LF 
Governmental LF I-LF 
Organizations LF I-LF 
( OT B-O 
NGO AN B-AN 
's AN I-AN 
) OT B-O 
. OT B-O 

It OT B-O 
was OT B-O 
recalled OT B-O 
that OT B-O 
, OT B-O 
at LF B-LF 
its OT B-O 
fortieth OT B-O 
session OT B-O 
, OT B-O 
in OT B-O 
2007 OT B-O 
, OT B-O 
the OT B-O 
Commission OT B-O 
had OT B-O 
requested OT B-O 
the OT B-O 
Secretariat OT B-O 
to LF I-LF 
continue OT B-O 
to LF I-LF 
follow OT B-O 
closely OT B-O 
legal OT B-O 
developments OT B-O 
in OT B-O 
the OT B-O 
area OT B-O 
of OT B-O 
electronic OT B-O 
commerce OT B-O 
, OT B-O 
with OT B-O 
a LF I-LF 
view OT B-O 
to LF I-LF 
making OT B-O 
appropriate OT B-O 
suggestions OT B-O 
in OT B-O 
due OT B-O 
course OT B-O 
. AN B-AN 
At OT B-O 
the OT B-O 
forty-third OT B-O 
session OT B-O 
, OT B-O 
the OT B-O 
Commission OT B-O 
had OT B-O 
before OT B-O 
it OT B-O 
a LF I-LF 
note OT B-O 
by OT B-O 
the OT B-O 
Secretariat OT B-O 
( OT B-O 
A/CN.9/692 AN I-AN 
) OT B-O 
containing OT B-O 
an LF I-LF 
update OT B-O 
on LF I-LF 
the OT B-O 
progress OT B-O 
of OT B-O 
the OT B-O 
work OT B-O 
of OT B-O 
the OT B-O 
World LF I-LF 
Customs LF I-LF 
Organization LF I-LF 
( OT B-O 
WCO AN B-AN 
) OT B-O 
-UNCITRAL OT B-O 
Joint OT B-O 
Legal OT B-O 
Task OT B-O 
Force OT B-O 
on LF I-LF 
Coordinated OT B-O 
Border OT B-O 
Management OT B-O 
incorporating OT B-O 
the OT B-O 
International OT B-O 
Single OT B-O 
Window OT B-O 
on LF I-LF 
the OT B-O 
