-DOCSTART- -X- O
i LF I-LF 
at OT B-O 
understrege OT B-O 
dette OT B-O 
- LF I-LF 
men OT B-O 
som OT B-O 
alle OT B-O 
tre OT B-O 
findes OT B-O 
, OT B-O 
og OT B-O 
som OT B-O 
giver OT B-O 
den OT B-O 
europæiske OT B-O 
integration OT B-O 
et OT B-O 
beklageligt OT B-O 
image OT B-O 
. OT B-O 
I OT B-O 
betænkning OT B-O 
af OT B-O 
Bösch OT B-O 
foreslås OT B-O 
det OT B-O 
at OT B-O 
gøre OT B-O 
UCLAF AN B-AN 
uafhængigt OT B-O 
ved OT B-O 
at OT B-O 
omdanne OT B-O 
direktoratet OT B-O 
til OT B-O 
OLAF AN B-AN 
( OT B-O 
Office LF I-LF 
de LF I-LF 
lutte LF I-LF 
anti-fraude LF I-LF 
) OT B-O 
. OT B-O 

Begivenhederne OT B-O 
i OT B-O 
Østrig OT B-O 
viser OT B-O 
tydeligt OT B-O 
, OT B-O 
at OT B-O 
det OT B-O 
er OT B-O 
nødvendigt OT B-O 
at OT B-O 
give OT B-O 
Europas OT B-O 
demokrati OT B-O 
en OT B-O 
form OT B-O 
og OT B-O 
en OT B-O 
struktur OT B-O 
, OT B-O 
og OT B-O 
at OT B-O 
det OT B-O 
er OT B-O 
nødvendigt OT B-O 
at OT B-O 
fastlægge OT B-O 
nogle OT B-O 
principper OT B-O 
, OT B-O 
som OT B-O 
alle OT B-O 
medlemsstaterne OT B-O 
skal OT B-O 
bygge OT B-O 
på OT B-O 
. OT B-O 
Det OT B-O 
er OT B-O 
også OT B-O 
sørgeligt OT B-O 
at OT B-O 
tænke OT B-O 
på OT B-O 
, OT B-O 
at OT B-O 
initiativet OT B-O 
over OT B-O 
for OT B-O 
Østrig OT B-O 
i OT B-O 
virkeligheden OT B-O 
er OT B-O 
resultatet OT B-O 
af OT B-O 
en OT B-O 
aftale OT B-O 
mellem OT B-O 
regeringerne OT B-O 
, OT B-O 
og OT B-O 
at OT B-O 
EU AN B-AN 
og OT B-O 
dets OT B-O 
institutioner OT B-O 
alligevel OT B-O 
ikke OT B-O 
ville OT B-O 
have OT B-O 
haft OT B-O 
midlerne OT B-O 
til OT B-O 
eller OT B-O 
enigheden OT B-O 
om OT B-O 
at OT B-O 
handle OT B-O 
for OT B-O 
at OT B-O 
forebygge OT B-O 
og OT B-O 
ændre OT B-O 
tingenes OT B-O 
gang OT B-O 
. OT B-O 

Enhver OT B-O 
analyse OT B-O 
af OT B-O 
strukturfondsaktionernes OT B-O 
indvirkning OT B-O 
i OT B-O 
Spanien OT B-O 
må OT B-O 
nødvendigvis OT B-O 
tage OT B-O 
hensyn OT B-O 
til OT B-O 
disse OT B-O 
data OT B-O 
. AN B-AN 
Hr AN I-AN 
. AN I-AN 
formand OT B-O 
, OT B-O 
jeg OT B-O 
vil OT B-O 
gerne OT B-O 
lykønske OT B-O 
ordføreren OT B-O 
, OT B-O 
hr AN I-AN 
. AN I-AN 
Klironomos OT B-O 
, OT B-O 
med OT B-O 
hans OT B-O 
betænkning OT B-O 
og OT B-O 
også OT B-O 
takke OT B-O 
kommissæren OT B-O 
og OT B-O 
hendes OT B-O 
personale OT B-O 
for OT B-O 
den OT B-O 
hjælp OT B-O 
, OT B-O 
de OT B-O 
har OT B-O 
ydet OT B-O 
mig OT B-O 
i OT B-O 
forbindelse OT B-O 
med OT B-O 
udarbejdelsen OT B-O 
af OT B-O 
udtalelsen OT B-O 
fra OT B-O 
Udvalget OT B-O 
om OT B-O 
Sociale OT B-O 
Anliggender OT B-O 
og OT B-O 
Beskæftigelse OT B-O 
vedrørende OT B-O 
fællesskabsstøtterammerne LF B-LF 
( OT B-O 
FSR AN B-AN 
) OT B-O 
for OT B-O 
Grækenland OT B-O 
under OT B-O 
mål OT B-O 
nr AN I-AN 
. AN I-AN 
1 OT B-O 
. AN I-AN 
Jeg OT B-O 
vil OT B-O 
især OT B-O 
fokusere OT B-O 
på OT B-O 
den OT B-O 
sociale OT B-O 
dimension OT B-O 
af OT B-O 
udbyttet OT B-O 
af OT B-O 
FSR AN I-AN 
for OT B-O 
randområder OT B-O 
i OT B-O 
Den OT B-O 
Europæiske OT B-O 
Union OT B-O 
. AN I-AN 

Derfor OT B-O 
kan OT B-O 
de OT B-O 
berørte OT B-O 
områder OT B-O 
benytte OT B-O 
rehabiliteringsforanstaltningerne OT B-O 
, OT B-O 
der OT B-O 
er OT B-O 
beskrevet OT B-O 
i LF B-LF 
det OT B-O 
operationelle OT B-O 
flerfondsprogram OT B-O 
fra OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Fond OT B-O 
for LF I-LF 
Regionaludvikling OT B-O 
. OT B-O 
På OT B-O 
den OT B-O 
anden OT B-O 
side OT B-O 
kan OT B-O 
også OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Udviklings- LF I-LF 
og LF I-LF 
Garantifond LF I-LF 
for LF I-LF 
Landbruget LF I-LF 
( OT B-O 
EUGFL AN B-AN 
) OT B-O 
bidrage OT B-O 
med OT B-O 
midler OT B-O 
til OT B-O 
landbrugsudvikling OT B-O 
og LF I-LF 
imod OT B-O 
opgivelsen OT B-O 
af OT B-O 
opdyrkelig OT B-O 
jord OT B-O 
og LF I-LF 
tage OT B-O 
sig OT B-O 
af OT B-O 
skovtilplantning OT B-O 
. OT B-O 

Vi OT B-O 
har OT B-O 
nogle OT B-O 
institutionelle OT B-O 
rammer OT B-O 
, OT B-O 
som OT B-O 
vi OT B-O 
skal OT B-O 
respektere OT B-O 
, OT B-O 
og OT B-O 
vi OT B-O 
var LF B-LF 
nødt OT B-O 
til OT B-O 
at OT B-O 
tage OT B-O 
stilling OT B-O 
, OT B-O 
`` OT B-O 
ja OT B-O 
'' OT B-O 
eller OT B-O 
`` OT B-O 
nej OT B-O 
'' OT B-O 
. OT B-O 
Der OT B-O 
er LF I-LF 
gået OT B-O 
lang OT B-O 
tid OT B-O 
, OT B-O 
siden OT B-O 
deres OT B-O 
ansøgning OT B-O 
blev OT B-O 
indgivet OT B-O 
, OT B-O 
og OT B-O 
det OT B-O 
skyldes OT B-O 
, OT B-O 
at OT B-O 
denne OT B-O 
godkendelse OT B-O 
blev OT B-O 
undersøgt OT B-O 
grundigt OT B-O 
af OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Fødevaresikkerhedsautoritet LF I-LF 
( OT B-O 
EFSA AN B-AN 
) OT B-O 
, OT B-O 
vores OT B-O 
uafhængige OT B-O 
agentur OT B-O 
for OT B-O 
fødevaresikkerhed OT B-O 
. OT B-O 

Derimod OT B-O 
modsætter OT B-O 
vi OT B-O 
os OT B-O 
visse OT B-O 
formuleringer OT B-O 
i LF B-LF 
betænkningen OT B-O 
, OT B-O 
dels OT B-O 
dem OT B-O 
, OT B-O 
der OT B-O 
vedrører OT B-O 
budgetbevillingerne OT B-O 
til OT B-O 
sikkerhedsforskningen OT B-O 
, OT B-O 
som OT B-O 
ordføreren OT B-O 
kobler OT B-O 
til OT B-O 
en OT B-O 
procentdel OT B-O 
af OT B-O 
BNP AN B-AN 
, OT B-O 
dels OT B-O 
dem OT B-O 
, OT B-O 
der OT B-O 
vedrører OT B-O 
verdensomspændende OT B-O 
observation OT B-O 
og LF I-LF 
dataindsamling OT B-O 
. OT B-O 
Betænkningen OT B-O 
tager OT B-O 
sigte OT B-O 
på OT B-O 
at OT B-O 
udvikle OT B-O 
et OT B-O 
europæisk LF I-LF 
sikkerhedsforskningsprogram LF I-LF 
( OT B-O 
ESFP AN B-AN 
) OT B-O 
, OT B-O 
som OT B-O 
skal OT B-O 
indledes OT B-O 
i LF I-LF 
2007 OT B-O 
. OT B-O 

Det OT B-O 
er OT B-O 
derfor OT B-O 
takket OT B-O 
være OT B-O 
det OT B-O 
rigtig OT B-O 
gode OT B-O 
samarbejde OT B-O 
med OT B-O 
det OT B-O 
franske OT B-O 
formandskab OT B-O 
, OT B-O 
at OT B-O 
lovgivningen OT B-O 
nu OT B-O 
kan OT B-O 
gennemføres OT B-O 
, OT B-O 
og OT B-O 
det OT B-O 
er OT B-O 
en OT B-O 
rigtig OT B-O 
god OT B-O 
ting OT B-O 
. OT B-O 
Det OT B-O 
vi OT B-O 
drøfter OT B-O 
her OT B-O 
er OT B-O 
dichlormethan LF B-LF 
( OT B-O 
DCM AN B-AN 
) OT B-O 
, OT B-O 
en OT B-O 
farvefjerner OT B-O 
. OT B-O 

Min OT B-O 
taletid OT B-O 
er OT B-O 
kort OT B-O 
, OT B-O 
og OT B-O 
jeg OT B-O 
vil OT B-O 
egentlig OT B-O 
bare OT B-O 
komme OT B-O 
ind OT B-O 
på OT B-O 
to OT B-O 
anliggender OT B-O 
. OT B-O 
Det OT B-O 
første OT B-O 
spørgsmål OT B-O 
vedrører OT B-O 
bekæmpelsen OT B-O 
af OT B-O 
fattigdom OT B-O 
, OT B-O 
som OT B-O 
efter OT B-O 
min OT B-O 
mening OT B-O 
er OT B-O 
ved OT B-O 
at OT B-O 
blive OT B-O 
en OT B-O 
pinlig OT B-O 
historie OT B-O 
for OT B-O 
både OT B-O 
EU AN B-AN 
og OT B-O 
medlemslandene OT B-O 
. OT B-O 

Prodi OT B-O 
bebudede OT B-O 
også OT B-O 
større OT B-O 
åbenhed OT B-O 
, OT B-O 
men OT B-O 
hans OT B-O 
forslag OT B-O 
til OT B-O 
forordning OT B-O 
åbner OT B-O 
for OT B-O 
direkte OT B-O 
tilbageskridt OT B-O 
, OT B-O 
og OT B-O 
det OT B-O 
er OT B-O 
ikke OT B-O 
kun OT B-O 
min OT B-O 
, OT B-O 
men OT B-O 
også OT B-O 
Den OT B-O 
Europæiske OT B-O 
Ombudsmands OT B-O 
vurdering OT B-O 
. OT B-O 
I OT B-O 
dag OT B-O 
er OT B-O 
Kommissionen OT B-O 
forpligtet OT B-O 
til OT B-O 
individuelt OT B-O 
at OT B-O 
vægte OT B-O 
hensynet OT B-O 
til OT B-O 
fortrolighed OT B-O 
mod OT B-O 
borgerens OT B-O 
krav OT B-O 
og OT B-O 
forventning OT B-O 
om OT B-O 
åbenhed OT B-O 
, OT B-O 
og OT B-O 
hvis OT B-O 
Kommissionens OT B-O 
forordning OT B-O 
vedtages OT B-O 
, OT B-O 
så OT B-O 
vil OT B-O 
Kommissionen OT B-O 
have OT B-O 
ret OT B-O 
til OT B-O 
at OT B-O 
lukke OT B-O 
en OT B-O 
række OT B-O 
kategorier OT B-O 
af OT B-O 
dokumenter OT B-O 
uden OT B-O 
at OT B-O 
skulle OT B-O 
foretage OT B-O 
en OT B-O 
konkret OT B-O 
overvejelse OT B-O 
. OT B-O 

De OT B-O 
fremskridt OT B-O 
, OT B-O 
der OT B-O 
er OT B-O 
sket OT B-O 
inden OT B-O 
for LF B-LF 
biometriske OT B-O 
teknologier OT B-O 
, OT B-O 
vil OT B-O 
sikre OT B-O 
en LF I-LF 
hurtigere OT B-O 
og OT B-O 
mere OT B-O 
pålidelig OT B-O 
identifikation OT B-O 
af OT B-O 
rejsende OT B-O 
. OT B-O 
Som OT B-O 
et LF I-LF 
konkret OT B-O 
eksempel OT B-O 
på OT B-O 
de OT B-O 
skridt OT B-O 
, OT B-O 
EU AN B-AN 
har OT B-O 
taget OT B-O 
indtil OT B-O 
nu OT B-O 
, OT B-O 
kan OT B-O 
nævnes OT B-O 
indførelsen OT B-O 
af OT B-O 
biometriske OT B-O 
pas OT B-O 
og OT B-O 
udviklingen OT B-O 
af OT B-O 
visuminformationssystemet LF I-LF 
( OT B-O 
VIS AN B-AN 
) OT B-O 
og OT B-O 
anden OT B-O 
generation OT B-O 
af OT B-O 
Schengeninformationssystemet LF I-LF 
( OT B-O 
SIS AN B-AN 
II OT B-O 
) OT B-O 
, OT B-O 
som OT B-O 
vil OT B-O 
bane OT B-O 
vej OT B-O 
for LF I-LF 
øget OT B-O 
brug OT B-O 
af OT B-O 
biometriske OT B-O 
identifikatorer OT B-O 
ved OT B-O 
grænserne OT B-O 
. OT B-O 

Takket OT B-O 
være OT B-O 
vores OT B-O 
afprøvede OT B-O 
samarbejde OT B-O 
har OT B-O 
vi OT B-O 
samarbejdet OT B-O 
produktivt OT B-O 
med OT B-O 
hr AN B-AN 
. AN I-AN 
Gauzès OT B-O 
om OT B-O 
denne OT B-O 
forordning OT B-O 
for OT B-O 
at OT B-O 
sikre OT B-O 
en OT B-O 
række OT B-O 
vigtige OT B-O 
fremskridt OT B-O 
med OT B-O 
reglerne OT B-O 
for OT B-O 
et OT B-O 
af OT B-O 
de OT B-O 
mest OT B-O 
kontroversielle OT B-O 
områder OT B-O 
for OT B-O 
stabiliteten OT B-O 
på OT B-O 
de OT B-O 
finansielle OT B-O 
markeder OT B-O 
. AN I-AN 
En OT B-O 
af OT B-O 
disse OT B-O 
forbedringer OT B-O 
er OT B-O 
utvivlsomt OT B-O 
planerne OT B-O 
om OT B-O 
, OT B-O 
at OT B-O 
den OT B-O 
nyoprettede OT B-O 
Europæiske LF B-LF 
Værdipapir- LF I-LF 
og LF I-LF 
Markedstilsynsmyndighed LF I-LF 
( OT B-O 
ESMA AN B-AN 
) OT B-O 
skal OT B-O 
kunne OT B-O 
straffe OT B-O 
kreditvurderingsbureauerne OT B-O 
direkte OT B-O 
for OT B-O 
fejl OT B-O 
. AN I-AN 

Truslen OT B-O 
kommer OT B-O 
dog OT B-O 
ikke OT B-O 
fra OT B-O 
Europa OT B-O 
. OT B-O 
I OT B-O 
mit OT B-O 
land OT B-O 
siger OT B-O 
man OT B-O 
, OT B-O 
at OT B-O 
den OT B-O 
britiske OT B-O 
kultur OT B-O 
er OT B-O 
truet OT B-O 
, OT B-O 
f.eks OT B-O 
. OT B-O 
af OT B-O 
Portugal OT B-O 
, OT B-O 
Tyskland OT B-O 
, OT B-O 
endog OT B-O 
af OT B-O 
Finland OT B-O 
. OT B-O 

Jeg OT B-O 
gentager OT B-O 
behovet OT B-O 
for LF B-LF 
, OT B-O 
at OT B-O 
EGF AN B-AN 
får OT B-O 
sin OT B-O 
egen OT B-O 
finansiering OT B-O 
, OT B-O 
der OT B-O 
skal OT B-O 
bestå OT B-O 
af OT B-O 
en LF I-LF 
budgetlinje OT B-O 
til LF I-LF 
dette OT B-O 
formål OT B-O 
. OT B-O 
Jeg OT B-O 
stemte OT B-O 
for LF I-LF 
fru OT B-O 
Materas OT B-O 
betænkning OT B-O 
om OT B-O 
anvendelse OT B-O 
af OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Fond LF I-LF 
for LF I-LF 
Tilpasning LF I-LF 
til LF I-LF 
Globaliseringen LF I-LF 
( OT B-O 
EGF AN I-AN 
) OT B-O 
for LF I-LF 
arbejdstagerne OT B-O 
i LF I-LF 
Linak OT B-O 
A/S AN B-AN 
i LF I-LF 
Danmark OT B-O 
. OT B-O 

Det OT B-O 
europæiske LF B-LF 
naboskabs- LF I-LF 
og LF I-LF 
partnerskabsinstrument LF I-LF 
( OT B-O 
ENPI AN B-AN 
) OT B-O 
kan OT B-O 
kun OT B-O 
være OT B-O 
et OT B-O 
effektivt OT B-O 
instrument LF I-LF 
, OT B-O 
hvis OT B-O 
det OT B-O 
giver OT B-O 
incitamenter OT B-O 
til OT B-O 
demokratiske OT B-O 
reformer OT B-O 
og LF I-LF 
fremmer OT B-O 
en LF I-LF 
bæredygtig OT B-O 
- LF I-LF 
økologisk OT B-O 
og LF I-LF 
retfærdig OT B-O 
- LF I-LF 
udvikling OT B-O 
. OT B-O 
Hvis OT B-O 
det OT B-O 
skal OT B-O 
være OT B-O 
muligt OT B-O 
at OT B-O 
efterprøve OT B-O 
dette OT B-O 
instruments OT B-O 
effektivitet OT B-O 
, OT B-O 
skal OT B-O 
der OT B-O 
fastlægges OT B-O 
klare OT B-O 
, OT B-O 
specifikke OT B-O 
og LF I-LF 
målelige OT B-O 
målsætninger OT B-O 
for OT B-O 
alle OT B-O 
handlingsplaner OT B-O 
under OT B-O 
den OT B-O 
europæiske LF I-LF 
naboskabspolitik LF I-LF 
( OT B-O 
ENP AN I-AN 
) OT B-O 
. OT B-O 

Det OT B-O 
bliver OT B-O 
alt OT B-O 
for OT B-O 
ofte OT B-O 
begrædt OT B-O 
, OT B-O 
at OT B-O 
EU OT B-O 
ikke OT B-O 
har OT B-O 
formået OT B-O 
at OT B-O 
skabe OT B-O 
en OT B-O 
innovations- OT B-O 
og OT B-O 
iværksætterkultur OT B-O 
. OT B-O 
Den OT B-O 
Europæiske OT B-O 
Investeringsfond LF B-LF 
( OT B-O 
EIF OT B-O 
) AN B-AN 
er LF I-LF 
en OT B-O 
meget OT B-O 
vigtig OT B-O 
måde OT B-O 
, OT B-O 
hvorpå OT B-O 
denne OT B-O 
manglende OT B-O 
balance OT B-O 
kan OT B-O 
og OT B-O 
bør OT B-O 
blive OT B-O 
genoprettet OT B-O 
. OT B-O 

Grønbogens OT B-O 
holistiske OT B-O 
indfaldsvinkel OT B-O 
skal OT B-O 
føre OT B-O 
til OT B-O 
nye OT B-O 
impulser OT B-O 
både OT B-O 
på OT B-O 
nationalt OT B-O 
plan OT B-O 
og LF B-LF 
på OT B-O 
EU-plan OT B-O 
med OT B-O 
henblik OT B-O 
på OT B-O 
at OT B-O 
indføre OT B-O 
solide OT B-O 
, OT B-O 
langsigtede OT B-O 
, OT B-O 
sikre OT B-O 
, OT B-O 
tilstrækkelige OT B-O 
og LF I-LF 
bæredygtige OT B-O 
pensionssystemer OT B-O 
. OT B-O 
Små LF I-LF 
og LF I-LF 
mellemstore LF I-LF 
virksomheder LF I-LF 
( OT B-O 
SMV'er OT B-O 
) OT B-O 
er LF I-LF 
en OT B-O 
af OT B-O 
de LF I-LF 
største OT B-O 
kilder OT B-O 
til OT B-O 
arbejde OT B-O 
og LF I-LF 
vækst OT B-O 
i LF I-LF 
EU AN B-AN 
og LF I-LF 
yder OT B-O 
et OT B-O 
betydeligt OT B-O 
bidrag OT B-O 
til OT B-O 
pensionssystemernes OT B-O 
bæredygtighed OT B-O 
og LF I-LF 
tilstrækkelighed OT B-O 
i LF I-LF 
medlemsstaterne OT B-O 
. OT B-O 

Denne OT B-O 
balance OT B-O 
er OT B-O 
aldrig OT B-O 
opnået OT B-O 
, OT B-O 
den OT B-O 
tilpasses OT B-O 
i OT B-O 
stedet OT B-O 
de OT B-O 
for OT B-O 
tiden OT B-O 
gældende OT B-O 
krav OT B-O 
. OT B-O 
I OT B-O 
dag OT B-O 
er OT B-O 
visse OT B-O 
former OT B-O 
for OT B-O 
kriminalitet OT B-O 
grænseoverskridende OT B-O 
, OT B-O 
og OT B-O 
det OT B-O 
er OT B-O 
naturligvis OT B-O 
i OT B-O 
staternes OT B-O 
interesse OT B-O 
at OT B-O 
styrke OT B-O 
samarbejdet OT B-O 
for OT B-O 
bedre OT B-O 
at OT B-O 
kunne OT B-O 
bekæmpe OT B-O 
den OT B-O 
. OT B-O 

Endvidere OT B-O 
ville OT B-O 
det OT B-O 
alvorligt OT B-O 
true OT B-O 
deres OT B-O 
økonomiske OT B-O 
genopsving OT B-O 
. AN B-AN 
Derfor OT B-O 
er OT B-O 
jeg OT B-O 
enig OT B-O 
med OT B-O 
ordføreren OT B-O 
, OT B-O 
som OT B-O 
kraftigt OT B-O 
støtter OT B-O 
ændringen OT B-O 
af OT B-O 
visse OT B-O 
elementer OT B-O 
i OT B-O 
forordning OT B-O 
( OT B-O 
EF AN B-AN 
) OT B-O 
nr AN I-AN 
. AN I-AN 
1215/2009 OT B-O 
for OT B-O 
at OT B-O 
gøre OT B-O 
det OT B-O 
muligt OT B-O 
at OT B-O 
forlænge OT B-O 
gyldighedsperioden OT B-O 
til OT B-O 
den OT B-O 
31. OT B-O 
december OT B-O 
2015 OT B-O 
, OT B-O 
og OT B-O 
jeg OT B-O 
stemte OT B-O 
for OT B-O 
. AN I-AN 

Ikke OT B-O 
desto OT B-O 
mindre OT B-O 
er OT B-O 
disse OT B-O 
politiske OT B-O 
prioriteringer OT B-O 
alt OT B-O 
for OT B-O 
ofte OT B-O 
usynlige OT B-O 
i OT B-O 
hverdagens OT B-O 
politik OT B-O 
. OT B-O 
Kommissionens OT B-O 
beslutning OT B-O 
om OT B-O 
at OT B-O 
tillade OT B-O 
fusionen OT B-O 
mellem OT B-O 
ABB AN B-AN 
og OT B-O 
Alstom OT B-O 
er OT B-O 
et OT B-O 
eksempel OT B-O 
herpå OT B-O 
. OT B-O 

Det OT B-O 
er OT B-O 
også OT B-O 
i OT B-O 
lyset OT B-O 
af OT B-O 
denne OT B-O 
nye OT B-O 
rolle OT B-O 
, OT B-O 
som OT B-O 
de OT B-O 
internationale OT B-O 
organisationer OT B-O 
udvikler OT B-O 
i OT B-O 
forhold OT B-O 
til OT B-O 
udviklingsproblemerne OT B-O 
, OT B-O 
at OT B-O 
vi OT B-O 
bør OT B-O 
foretage OT B-O 
vores OT B-O 
overvejelser OT B-O 
om OT B-O 
EU AN B-AN 
's OT B-O 
rolle OT B-O 
i OT B-O 
denne OT B-O 
sammenhæng OT B-O 
. OT B-O 
Det OT B-O 
portugisiske OT B-O 
formandskab OT B-O 
har OT B-O 
understreget OT B-O 
behovet OT B-O 
for OT B-O 
, OT B-O 
at OT B-O 
EU AN I-AN 
forener OT B-O 
sin OT B-O 
overordentlig OT B-O 
betydningsfulde OT B-O 
rolle OT B-O 
i OT B-O 
verden OT B-O 
som OT B-O 
den OT B-O 
vigtigste OT B-O 
donor OT B-O 
på OT B-O 
internationalt OT B-O 
plan OT B-O 
med OT B-O 
en OT B-O 
ledende OT B-O 
og OT B-O 
mere OT B-O 
aktiv OT B-O 
rolle OT B-O 
i OT B-O 
denne OT B-O 
bevægelse OT B-O 
mod OT B-O 
en OT B-O 
fornyelse OT B-O 
af OT B-O 
udviklingspolitikkerne OT B-O 
på OT B-O 
internationalt OT B-O 
plan OT B-O 
ved OT B-O 
at OT B-O 
styrke OT B-O 
sin OT B-O 
evne OT B-O 
til OT B-O 
at OT B-O 
gennemføre OT B-O 
og OT B-O 
samordne OT B-O 
, OT B-O 
især OT B-O 
i OT B-O 
relation OT B-O 
til OT B-O 
FN- OT B-O 
og OT B-O 
Breton OT B-O 
Woods-systemet OT B-O 
. OT B-O 

En OT B-O 
dialog OT B-O 
er OT B-O 
til OT B-O 
fordel OT B-O 
for OT B-O 
fagforeninger OT B-O 
og OT B-O 
arbejdsmiljøet OT B-O 
. OT B-O 
Direktiv OT B-O 
94/45 OT B-O 
har OT B-O 
mistet OT B-O 
sin OT B-O 
værdi OT B-O 
for OT B-O 
længe OT B-O 
siden OT B-O 
og OT B-O 
er OT B-O 
ikke OT B-O 
harmoniseret OT B-O 
med OT B-O 
andre OT B-O 
EU-direktiver OT B-O 
, OT B-O 
navnlig OT B-O 
direktiv OT B-O 
2001/86 OT B-O 
om OT B-O 
fastsættelse OT B-O 
af OT B-O 
supplerende OT B-O 
bestemmelser OT B-O 
til OT B-O 
statut OT B-O 
for OT B-O 
det OT B-O 
europæiske LF B-LF 
selskab LF I-LF 
( OT B-O 
SE AN B-AN 
) OT B-O 
for OT B-O 
så OT B-O 
vidt OT B-O 
angår OT B-O 
medarbejderindflydelse OT B-O 
og OT B-O 
direktiv OT B-O 
2002/14 OT B-O 
om OT B-O 
indførelse OT B-O 
af OT B-O 
en OT B-O 
generel OT B-O 
ramme OT B-O 
for OT B-O 
information OT B-O 
og OT B-O 
høring OT B-O 
af OT B-O 
arbejdstagerne OT B-O 
i LF I-LF 
Det OT B-O 
Europæiske OT B-O 
Fællesskab OT B-O 
. OT B-O 

( OT B-O 
GUE/NGL OT B-O 
) OT B-O 
. AN B-AN 
( OT B-O 
EL AN B-AN 
) OT B-O 
Hr AN I-AN 
. AN I-AN 
formand OT B-O 
, OT B-O 
endnu OT B-O 
en OT B-O 
gang OT B-O 
drøfter OT B-O 
vi OT B-O 
EU AN B-AN 
's OT B-O 
konkurrencepolitik OT B-O 
. AN I-AN 

Anvendelsesområdet OT B-O 
for OT B-O 
den LF B-LF 
tidligere OT B-O 
artikel OT B-O 
301 OT B-O 
udvides OT B-O 
til OT B-O 
også OT B-O 
omfatte OT B-O 
retsgrundlaget OT B-O 
for OT B-O 
ændringen OT B-O 
af OT B-O 
forordningen OT B-O 
om OT B-O 
sanktioner OT B-O 
over OT B-O 
for OT B-O 
al-Qaeda OT B-O 
og LF I-LF 
Taleban OT B-O 
. OT B-O 
For OT B-O 
det OT B-O 
andet OT B-O 
finder OT B-O 
artikel OT B-O 
215 OT B-O 
anvendelse OT B-O 
, OT B-O 
hvis OT B-O 
der OT B-O 
foreligger OT B-O 
en LF I-LF 
fælles LF I-LF 
udenrigs- LF I-LF 
og LF I-LF 
sikkerhedspolitisk LF I-LF 
( OT B-O 
FUSP AN B-AN 
) OT B-O 
beslutning OT B-O 
. OT B-O 

Senere OT B-O 
i LF B-LF 
den OT B-O 
betænkning OT B-O 
, OT B-O 
som OT B-O 
De OT B-O 
var OT B-O 
så OT B-O 
venlig OT B-O 
at OT B-O 
nævne OT B-O 
, OT B-O 
og OT B-O 
som OT B-O 
jeg OT B-O 
var OT B-O 
ordfører OT B-O 
for OT B-O 
, OT B-O 
bad OT B-O 
Parlamentet OT B-O 
for OT B-O 
en OT B-O 
styrkelse OT B-O 
af OT B-O 
den OT B-O 
europæiske OT B-O 
dimension OT B-O 
i LF I-LF 
håndtering OT B-O 
af OT B-O 
bankkriser OT B-O 
. OT B-O 
I OT B-O 
mellemtiden OT B-O 
er OT B-O 
Udvalget OT B-O 
for OT B-O 
Systemiske OT B-O 
Risici OT B-O 
og OT B-O 
Den OT B-O 
Europæiske LF I-LF 
Banktilsynsmyndighed LF I-LF 
( OT B-O 
EBA AN B-AN 
) OT B-O 
blevet OT B-O 
etableret OT B-O 
, OT B-O 
hvilket OT B-O 
tyder OT B-O 
på OT B-O 
, OT B-O 
at OT B-O 
vi OT B-O 
endelig OT B-O 
ville OT B-O 
give OT B-O 
banksektoren OT B-O 
en OT B-O 
europæisk OT B-O 
dimension OT B-O 
. OT B-O 

skriftlig OT B-O 
. OT B-O 
- OT B-O 
( OT B-O 
CS OT B-O 
) AN B-AN 
Jeg OT B-O 
stemte OT B-O 
for OT B-O 
beslutningsforslaget OT B-O 
, OT B-O 
fordi OT B-O 
jeg OT B-O 
glæder OT B-O 
mig OT B-O 
over OT B-O 
akten OT B-O 
for OT B-O 
det OT B-O 
indre OT B-O 
marked-initiativet OT B-O 
og LF B-LF 
især OT B-O 
de LF I-LF 
lovgivningsmæssige OT B-O 
foranstaltninger OT B-O 
, OT B-O 
som LF I-LF 
gør OT B-O 
det OT B-O 
muligt OT B-O 
for OT B-O 
små OT B-O 
og LF I-LF 
mellemstore LF I-LF 
virksomheder LF I-LF 
( OT B-O 
SMV'er OT B-O 
) AN I-AN 
at OT B-O 
udnytte OT B-O 
alle OT B-O 
fordelene OT B-O 
ved OT B-O 
det OT B-O 
indre OT B-O 
marked OT B-O 
, OT B-O 
såsom OT B-O 
de LF I-LF 
europæiske OT B-O 
regler OT B-O 
om LF I-LF 
venturekapitalfonde OT B-O 
, OT B-O 
de LF I-LF 
reviderede OT B-O 
momsregler OT B-O 
og LF I-LF 
forenklingen OT B-O 
af OT B-O 
regnskabsdirektiverne OT B-O 
. OT B-O 

Jeg OT B-O 
har OT B-O 
set OT B-O 
de OT B-O 
spørgeskemaer OT B-O 
, OT B-O 
som OT B-O 
i LF B-LF 
øjeblikket OT B-O 
cirkulerer OT B-O 
i LF I-LF 
dels OT B-O 
investeringsselskaber OT B-O 
, OT B-O 
dels OT B-O 
virksomheder OT B-O 
. OT B-O 
Virksomhederne OT B-O 
spørges OT B-O 
simpelthen OT B-O 
bare OT B-O 
, OT B-O 
om OT B-O 
de OT B-O 
anvender OT B-O 
