-DOCSTART- -X- O
جامع OT B-O 
در OT B-O 
پیوست OT B-O 
1 OT B-O 
ذکر OT B-O 
گردیده OT B-O 
است OT B-O 
. OT B-O 
شکل OT B-O 
5 OT B-O 
. OT B-O 
6 OT B-O 
: OT B-O 
جدول OT B-O 
زمانی OT B-O 
و OT B-O 
تراژکتوری OT B-O 
سرعت OT B-O 
جبهه OT B-O 
پارتو OT B-O 
منتجه OT B-O 
از OT B-O 
الگوریتم OT B-O 
NSGA OT B-O 
- OT B-O 
II OT B-O 
در OT B-O 
ثانیه OT B-O 
دهم OT B-O 
از OT B-O 
شروع OT B-O 
عملکرد OT B-O 
سیستم OT B-O 
در OT B-O 
شکل OT B-O 
6 OT B-O 
. OT B-O 
6 OT B-O 
نشان OT B-O 
داده OT B-O 
شده OT B-O 
است OT B-O 
. OT B-O 

چون LF B-LF 
در LF I-LF 
این LF I-LF 
سازمانها LF I-LF 
مساله LF I-LF 
امنیت LF I-LF 
و LF I-LF 
نوع LF I-LF 
خطراتی LF I-LF 
که LF I-LF 
شبکه LF I-LF 
ها LF I-LF 
را LF I-LF 
تهدید LF I-LF 
می LF I-LF 
کند LF I-LF 
و LF I-LF 
نحوه LF I-LF 
مقابله LF I-LF 
با LF I-LF 
آنها LF I-LF 
اهمیتی LF I-LF 
حیاتی LF I-LF 
دارد LF I-LF 
. LF I-LF 
اقدامات LF I-LF 
امنیتی LF I-LF 
اولیه LF I-LF 
باید LF I-LF 
به LF I-LF 
نحوی LF I-LF 
باشد LF I-LF 
که LF I-LF 
مزایای LF I-LF 
شبکه LF I-LF 
های LF I-LF 
بی LF I-LF 
سیم LF I-LF 
همچنان LF I-LF 
پا LF I-LF 
برجا LF I-LF 
و LF I-LF 
محفوظ LF I-LF 
بماند LF I-LF 
و LF I-LF 
راهکارهای LF I-LF 
امنیتی LF I-LF 
آنقدر LF I-LF 
دشوار LF I-LF 
نباشند LF I-LF 
که LF I-LF 
علت LF I-LF 
وجودی LF I-LF 
شبکه LF I-LF 
بی LF I-LF 
سیم LF I-LF 
را LF I-LF 
ذکر LF I-LF 
سوال LF I-LF 
ببرند LF I-LF 
. LF I-LF 
با LF I-LF 
توجه LF I-LF 
به LF I-LF 
ضعف LF I-LF 
های LF I-LF 
امنیتی LF I-LF 
که LF I-LF 
در LF I-LF 
مشخصه LF I-LF 
های LF I-LF 
بنیادین LF I-LF 
WLANها LF I-LF 
وجود LF I-LF 
دارد LF I-LF 
، LF I-LF 
سازمانهایی LF I-LF 
همچون LF I-LF 
LEEE LF I-LF 
و LF I-LF 
Wi LF I-LF 
- LF I-LF 
Fi LF I-LF 
سه LF I-LF 
مکانیزم OT B-O 
امنیتی LF I-LF 
کلی OT B-O 
را LF I-LF 
برای OT B-O 
WLANها LF I-LF 
استاندارد OT B-O 
کرده OT B-O 
اند LF I-LF 
. LF I-LF 

‫گرچه OT B-O 
مثال OT B-O 
‪ OT B-O 
3 OT B-O 
- OT B-O 
1 OT B-O 
‬ OT B-O 
ثابت OT B-O 
می OT B-O 
کند OT B-O 
که OT B-O 
مسیریاب OT B-O 
‪ OT B-O 
RD1 OT B-O 
‬ OT B-O 
به OT B-O 
پایگاه OT B-O 
داده OT B-O 
توپولوژی OT B-O 
‪ OT B-O 
EIGRP OT B-O 
‬ OT B-O 
خود OT B-O 
‪ OT B-O 
،‬ OT B-O 
داده OT B-O 
های OT B-O 
توپولوژی OT B-O 
را OT B-O 
‬ OT B-O 
‫افزوده OT B-O 
است OT B-O 
‪ OT B-O 
،‬ OT B-O 
اما OT B-O 
هیچ OT B-O 
مسیری OT B-O 
را OT B-O 
نشان OT B-O 
نمی OT B-O 
دهد OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
مثال OT B-O 
‪ OT B-O 
3 OT B-O 
- OT B-O 
1 OT B-O 
‬ OT B-O 
جداول OT B-O 
مسیریابی OT B-O 
‪ OT B-O 
IP OT B-O 
‬ OT B-O 
را OT B-O 
در OT B-O 
هر OT B-O 
دو OT B-O 
مسیریاب OT B-O 
‪ OT B-O 
RD1 OT B-O 
‬ OT B-O 
و OT B-O 
‬ OT B-O 

در OT B-O 
بن OT B-O 
بستهای OT B-O 
ارتباطی OT B-O 
، OT B-O 
پیامها OT B-O 
منابعی OT B-O 
هستند OT B-O 
که OT B-O 
فرایندها OT B-O 
برای OT B-O 
آن OT B-O 
متنظراند OT B-O 
. OT B-O 
تفاوت OT B-O 
اصلی OT B-O 
بین OT B-O 
بن OT B-O 
بست OT B-O 
منبعی OT B-O 
و OT B-O 
بن OT B-O 
بست OT B-O 
ارتباطی OT B-O 
در OT B-O 
این OT B-O 
است OT B-O 
که OT B-O 
بن OT B-O 
بست OT B-O 
منبعی OT B-O 
از OT B-O 
شرایط OT B-O 
AND OT B-O 
استفاده OT B-O 
می OT B-O 
کند OT B-O 
و OT B-O 
بن OT B-O 
بست OT B-O 
ارتباطی OT B-O 
از OT B-O 
شرط OT B-O 
OR OT B-O 
با OT B-O 
تعریف OT B-O 
ذیل OT B-O 
استفاده OT B-O 
می OT B-O 
کند OT B-O 
: OT B-O 
1 OT B-O 
- OT B-O 
3 OT B-O 
- OT B-O 
انواع OT B-O 
مدلهای OT B-O 
بن OT B-O 
بست OT B-O 
براساس OT B-O 
نوع OT B-O 
درخواست OT B-O 
منبع OT B-O 

د OT B-O 
) OT B-O 
نمودار OT B-O 
سطح OT B-O 
2 OT B-O 
DFD OT B-O 
سیستم OT B-O 
انبار OT B-O 
( OT B-O 
ناشی OT B-O 
از OT B-O 
صدور OT B-O 
درخواست OT B-O 
) OT B-O 

‫ LF B-LF 
استراتژیک LF I-LF 
و LF I-LF 
دستورکار LF I-LF 
نوآوری LF I-LF 
( OT B-O 
‪ OT B-O 
) OT B-O 
1SRIA AN B-AN 
‬ OT B-O 
نشان OT B-O 
می OT B-O 
دهد OT B-O 
که OT B-O 
فراهم OT B-O 
آوردن OT B-O 
نقش OT B-O 
آفرینان OT B-O 
بزرگ OT B-O 
در OT B-O 
چشم‬ OT B-O 
‫انداز OT B-O 
فناوری OT B-O 
اطالعات OT B-O 
و LF I-LF 
ارتباطات OT B-O 
اروپا OT B-O 
در OT B-O 
پرداختن OT B-O 
به OT B-O 
اولویت OT B-O 
های OT B-O 
فناوری OT B-O 
اینترنت OT B-O 
اشیاء OT B-O 
مهم OT B-O 
بوده OT B-O 
‪ OT B-O 
،‬و OT B-O 
‬ OT B-O 
‫ LF I-LF 
در OT B-O 
رقابت OT B-O 
پذیری OT B-O 
صنعت OT B-O 
اروپا OT B-O 
بسیار OT B-O 
موثر OT B-O 
می OT B-O 
باشد OT B-O 
‪ OT B-O 
.‬‬ OT B-O 

‫ OT B-O 
این OT B-O 
فصل OT B-O 
برای OT B-O 
نشان OT B-O 
دادن OT B-O 
باز OT B-O 
توزیع OT B-O 
‪ OT B-O 
OSPF OT B-O 
‬ OT B-O 
از OT B-O 
مثالی OT B-O 
استفاده OT B-O 
می OT B-O 
کند OT B-O 
که OT B-O 
خود OT B-O 
از OT B-O 
هما OT B-O 
شبکه OT B-O 
شکل OT B-O 
‪ OT B-O 
3 OT B-O 
- OT B-O 
1 OT B-O 
‬ OT B-O 
استفاده OT B-O 
می OT B-O 
کند OT B-O 
‬ OT B-O 

براي OT B-O 
اينكار OT B-O 
سيستم OT B-O 
فانتوم OT B-O 
از OT B-O 
دو OT B-O 
مقاومت OT B-O 
بسيار OT B-O 
دقيق OT B-O 
به OT B-O 
مقدارهاي OT B-O 
8 OT B-O 
/ OT B-O 
6 OT B-O 
كيلواهم OT B-O 
استفاده OT B-O 
مي OT B-O 
شود OT B-O 
. OT B-O 
از OT B-O 
سر OT B-O 
وسط OT B-O 
ترانس OT B-O 
در OT B-O 
اين OT B-O 
حالت OT B-O 
استفاده OT B-O 
نمي OT B-O 
شود OT B-O 
. OT B-O 
در OT B-O 
اغلب OT B-O 
ميكسرها OT B-O 
از OT B-O 
استاندارد OT B-O 
فانتوم OT B-O 
48 OT B-O 
+ OT B-O 
ولت OT B-O 
استفاده OT B-O 
مي OT B-O 
شود OT B-O 
كه OT B-O 
با OT B-O 
يك OT B-O 
تقسيم OT B-O 
ولتاژ OT B-O 
توسط OT B-O 
دو OT B-O 
مقاومت OT B-O 
مي OT B-O 
توان OT B-O 
آنرا OT B-O 
تبديل OT B-O 
به OT B-O 
V12 OT B-O 
ولت OT B-O 
كرد OT B-O 
ولي OT B-O 
هر OT B-O 
V12 OT B-O 
را OT B-O 
به OT B-O 
آساني OT B-O 
نمي OT B-O 
توان OT B-O 
به OT B-O 
V OT B-O 
48 OT B-O 
ولت OT B-O 
تبديل OT B-O 
كرد OT B-O 
. OT B-O 

‫خروجی OT B-O 
در OT B-O 
مثال OT B-O 
‪ OT B-O 
1 OT B-O 
- OT B-O 
11 OT B-O 
‬ OT B-O 
در OT B-O 
مقایسه OT B-O 
با OT B-O 
پیکربندی OT B-O 
باز OT B-O 
توزیع OT B-O 
‪ OT B-O 
،‬ OT B-O 
نکات OT B-O 
مهم OT B-O 
متعددی OT B-O 
نشان OT B-O 
می OT B-O 
دهد OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
حوزه OT B-O 
‪ OT B-O 
، OT B-O 
OSPF OT B-O 
‬ OT B-O 
شبکه OT B-O 
‬ OT B-O 

‫بهبود OT B-O 
سیاست OT B-O 
های OT B-O 
امنیت OT B-O 
و OT B-O 
حریم OT B-O 
خصوصی OT B-O 
؛ OT B-O 
سیستم OT B-O 
های OT B-O 
‪ OT B-O 
CEP‬ OT B-O 
اغلب OT B-O 
داللت OT B-O 
بر OT B-O 
مدیریت OT B-O 
داده OT B-O 
‬ OT B-O 
‫ OT B-O 
`` OT B-O 
خصوصی OT B-O 
`` OT B-O 
دارند OT B-O 
‪ OT B-O 
،‬ OT B-O 
که OT B-O 
از OT B-O 
ترکیب OT B-O 
تصمیم OT B-O 
گیری OT B-O 
و OT B-O 
تشری OT B-O 
داده OT B-O 
های OT B-O 
پیچیده OT B-O 
تر OT B-O 
‪ OT B-O 
،‬ OT B-O 
حاصل OT B-O 
شده OT B-O 
است OT B-O 
‪ OT B-O 
. OT B-O 
‬الزم‬ OT B-O 

در OT B-O 
مقايسه OT B-O 
با OT B-O 
سيستمهايي OT B-O 
كه OT B-O 
در OT B-O 
فركانسهاي OT B-O 
مادون OT B-O 
قرمز OT B-O 
يا OT B-O 
مرئي OT B-O 
كار OT B-O 
مي OT B-O 
كنند OT B-O 
رادار OT B-O 
مرئي OT B-O 
كار OT B-O 
مي OT B-O 
كنند OT B-O 
رادار OT B-O 
موج OT B-O 
ميليمتري OT B-O 
داراي OT B-O 
فايده OT B-O 
ارزشمند OT B-O 
براي OT B-O 
عمل OT B-O 
در OT B-O 
هواي OT B-O 
ابري OT B-O 
، OT B-O 
مهي OT B-O 
، OT B-O 
و OT B-O 
دودي OT B-O 
مي OT B-O 
باشد OT B-O 
. OT B-O 
پارامترهاي OT B-O 
مهم OT B-O 
را OT B-O 
دار OT B-O 
WARLOC OT B-O 
فركانس OT B-O 
G OT B-O 
HZ OT B-O 
95 OT B-O 
- OT B-O 
93 OT B-O 
باند OT B-O 
W OT B-O 

ب LF B-LF 
: OT B-O 
سلف LF I-LF 
كنترل LF I-LF 
شده LF I-LF 
با LF I-LF 
تريستور LF I-LF 
TCR AN B-AN 
15 OT B-O 
مدار OT B-O 
تك‌فاز OT B-O 
آن OT B-O 
در OT B-O 
شكل OT B-O 
4 OT B-O 
نشان OT B-O 
داده OT B-O 
شده LF I-LF 
است OT B-O 
. OT B-O 
مدار OT B-O 
TCR AN I-AN 
شامل OT B-O 
يك OT B-O 
سلف LF I-LF 
و LF I-LF 
دو OT B-O 
تريستور LF I-LF 
به OT B-O 
عنوان OT B-O 
كليد OT B-O 
است OT B-O 
و LF I-LF 
با LF I-LF 
كنترل LF I-LF 
زاويه OT B-O 
آتش OT B-O 
تريستورها OT B-O 
مي‌توان OT B-O 
جريان OT B-O 
سلف LF I-LF 
را OT B-O 
از OT B-O 
صفر OT B-O 
تا OT B-O 
بيشترين OT B-O 
تعداد OT B-O 
كنترل LF I-LF 
نمود OT B-O 
. OT B-O 

+ OT B-O 
4 OT B-O 
. OT B-O 
1 OT B-O 
% OT B-O 
با OT B-O 
S OT B-O 
VC OT B-O 

‫ OT B-O 
‪ OT B-O 
max OT B-O 
‬ OT B-O 
و OT B-O 
‪ OT B-O 
min‬ OT B-O 
طول OT B-O 
را OT B-O 
تطبیق OT B-O 
دهید OT B-O 
‪ OT B-O 
.‬‬ OT B-O 
‫ OT B-O 
‪ OT B-O 
‬‬ OT B-O 
‫دستور OT B-O 
انطباق OT B-O 
آدرس OT B-O 
‪ OT B-O 
IP OT B-O 
‬ OT B-O 
می OT B-O 
تواند OT B-O 
استاندارد OT B-O 
و OT B-O 
‪ OT B-O 
ACL OT B-O 
‬های OT B-O 
بسط OT B-O 
یافته OT B-O 
ارائه OT B-O 
دهد OT B-O 
‪ OT B-O 
. OT B-O 
‬ OT B-O 
هرآیتمی OT B-O 
که OT B-O 
با OT B-O 
‪ OT B-O 
ACL OT B-O 
‬ OT B-O 
قابل OT B-O 
انطباق OT B-O 
‬ OT B-O 

17 OT B-O 
- OT B-O 
5 OT B-O 
دستگاههای OT B-O 
مورد OT B-O 
استفاده OT B-O 
127 OT B-O 
18 OT B-O 
- OT B-O 
5 OT B-O 
دستوالعمل OT B-O 
های OT B-O 
پایه OT B-O 
ای OT B-O 
سکشنالایزر OT B-O 
با OT B-O 
عایق OT B-O 
SF6 OT B-O 
128 OT B-O 
19 OT B-O 
- OT B-O 
5 OT B-O 
ساختمان OT B-O 
LBS OT B-O 
129 OT B-O 

ewa OT B-O 
. OT B-O 
ir OT B-O 
6 OT B-O 
- OT B-O 
شركت OT B-O 
توانير OT B-O 
و OT B-O 
سايت OT B-O 
طيف OT B-O 
7 OT B-O 
- OT B-O 
نشریه OT B-O 
BS OT B-O 
6626 OT B-O 
: OT B-O 
1985 OT B-O 

L OT B-O 
- OT B-O 
4839 OT B-O 
X OT B-O 
8 OT B-O 
. OT B-O 
8 OT B-O 
- OT B-O 
9 OT B-O 
. OT B-O 
5 OT B-O 

ولي OT B-O 
وقتي OT B-O 
كه OT B-O 
شبكه OT B-O 
اتوماسيون OT B-O 
شده OT B-O 
باشد OT B-O 
به OT B-O 
سرعت OT B-O 
مي‌توان OT B-O 
اطلاعات OT B-O 
مربوط OT B-O 
به OT B-O 
بار OT B-O 
فيدرها OT B-O 
و OT B-O 
مقدار OT B-O 
توان OT B-O 
اكتيو OT B-O 
و OT B-O 
راكتيو OT B-O 
شبكه OT B-O 
و OT B-O 
. OT B-O 
. OT B-O 
. OT B-O 
را OT B-O 
بدست OT B-O 
آورد OT B-O 
و OT B-O 
با OT B-O 
كنترل OT B-O 
خازن‌ها OT B-O 
از OT B-O 
راه OT B-O 
دور OT B-O 
، OT B-O 
و OT B-O 
با OT B-O 
وجود OT B-O 
قطعات OT B-O 
الكترونيكي OT B-O 
به OT B-O 
متعادل OT B-O 
سازي OT B-O 
بار OT B-O 
فيدرها OT B-O 
و OT B-O 
ترانس‌ها OT B-O 
پرداخت OT B-O 
و OT B-O 
در OT B-O 
نتيجه OT B-O 
تلفات OT B-O 
را OT B-O 
تا OT B-O 
حد OT B-O 
ممكن OT B-O 
كم OT B-O 
كرد OT B-O 
و OT B-O 
چون OT B-O 
اتوماسيون OT B-O 
يك OT B-O 
پروژه‌ي OT B-O 
مديريتي OT B-O 
است OT B-O 
مي‌تواند OT B-O 
بر OT B-O 
كل OT B-O 
اطلاعات OT B-O 
شبكه OT B-O 
نظارت OT B-O 
كرد OT B-O 
و OT B-O 
راه OT B-O 
ديگر OT B-O 
كاهش OT B-O 
تلفات OT B-O 
از OT B-O 
طريق OT B-O 
اتوماسيون OT B-O 
نصب OT B-O 
سيستم OT B-O 
AMP AN B-AN 
است OT B-O 
كه OT B-O 
با OT B-O 
توجه OT B-O 
به OT B-O 
تعريف OT B-O 
تلفات OT B-O 
در OT B-O 
بالا OT B-O 
مي‌تواند OT B-O 
به OT B-O 
حذف OT B-O 
خطاي OT B-O 
انساني OT B-O 
چه OT B-O 
عملي OT B-O 
و OT B-O 
چه OT B-O 
سهوي OT B-O 
در OT B-O 
قرائت OT B-O 
كنتور OT B-O 
پرداخت OT B-O 
و OT B-O 
از OT B-O 
دخالت OT B-O 
احتمالي OT B-O 
غيرمجاز OT B-O 
افراد OT B-O 
در OT B-O 
كنتورها OT B-O 
اطلاع OT B-O 
پيدا OT B-O 
كرد OT B-O 
و OT B-O 
به OT B-O 
طور OT B-O 
كلي OT B-O 
تلفات OT B-O 
را OT B-O 
از OT B-O 
طريق OT B-O 
اتوماسيون OT B-O 
كم OT B-O 
كرد OT B-O 
. OT B-O 
3 OT B-O 
- OT B-O 
اتوماسيون OT B-O 
و OT B-O 
انرژي OT B-O 
توزيع OT B-O 
نشده OT B-O 
انرژي OT B-O 
توزيع OT B-O 
نشده OT B-O 
به OT B-O 
عوامل OT B-O 
از OT B-O 
جمله OT B-O 
زمان OT B-O 
خاموشي OT B-O 
و OT B-O 
قطعي‌هايي OT B-O 
كه OT B-O 
رخ OT B-O 
مي‌دهد OT B-O 
بستگي OT B-O 
دارد OT B-O 
زماني OT B-O 
كه OT B-O 
سيستم OT B-O 
اتوماسيون OT B-O 
نشده OT B-O 
اگر OT B-O 
عيبي OT B-O 
در OT B-O 
محل OT B-O 
رخ OT B-O 
داد OT B-O 
مي‌بايست OT B-O 
براي OT B-O 
پيداكردن OT B-O 
اين OT B-O 
عيب OT B-O 
مامورين OT B-O 
به OT B-O 
محل OT B-O 
اعزام OT B-O 
شده OT B-O 
و OT B-O 
از OT B-O 
دستگاه OT B-O 
تست OT B-O 
و OT B-O 
روش OT B-O 
آزمايش OT B-O 
خطا LF B-LF 
محل OT B-O 
عيب OT B-O 
را OT B-O 
پيدا OT B-O 
كرده OT B-O 
كه OT B-O 
باعث OT B-O 
از OT B-O 
بين OT B-O 
رفتن OT B-O 
زمان OT B-O 
و OT B-O 
نيروي OT B-O 
انساني OT B-O 
مي‌شودن OT B-O 
حال OT B-O 
وقتي OT B-O 
كه OT B-O 
شبكه OT B-O 
اتوماسيون OT B-O 
مي‌شود OT B-O 
به OT B-O 
طور OT B-O 
كلي OT B-O 
اگر OT B-O 
قطعي OT B-O 
به OT B-O 
طور OT B-O 
شناخته OT B-O 
نشده OT B-O 
و OT B-O 
يا OT B-O 
اتفاقي OT B-O 
رخ OT B-O 
دهد OT B-O 
به OT B-O 
خوبي OT B-O 
قابل OT B-O 
كنترل OT B-O 
مي‌شود OT B-O 
و OT B-O 
با OT B-O 
وجود OT B-O 
كليدهاي OT B-O 
هوشمند OT B-O 
، OT B-O 
نشانگرهاي LF I-LF 
خطا LF I-LF 
( OT B-O 
FI AN B-AN 
) OT B-O 
در OT B-O 
زمان OT B-O 
قطعي OT B-O 
به OT B-O 
طور OT B-O 
اتفاقي OT B-O 
مي‌توان OT B-O 
آن OT B-O 
را OT B-O 
با OT B-O 
سرعت OT B-O 
بيشتري OT B-O 
پيدا OT B-O 
كرد OT B-O 
و OT B-O 
در OT B-O 
نتيجه OT B-O 
زمان OT B-O 
خاموشي OT B-O 
را OT B-O 
كم OT B-O 
كرد OT B-O 
و OT B-O 
به OT B-O 
دنبال OT B-O 
آن OT B-O 
انرژي OT B-O 
توزيع OT B-O 
نشده OT B-O 
را OT B-O 
كم OT B-O 
كرده OT B-O 
. OT B-O 

تعدادي OT B-O 
از OT B-O 
PLC OT B-O 
ها OT B-O 
از OT B-O 
ريزپردازنده OT B-O 
هاي OT B-O 
عنوان OT B-O 
شده OT B-O 
در OT B-O 
جدول OT B-O 
فوق OT B-O 
الذكر OT B-O 
بهره OT B-O 
مي OT B-O 
گيرند OT B-O 
و OT B-O 
تعدادي OT B-O 
ديگر OT B-O 
از OT B-O 
آنها OT B-O 
از OT B-O 
CPU OT B-O 
هاي OT B-O 
انحصاري OT B-O 
خود OT B-O 
كارخانه OT B-O 
سازنده OT B-O 
استفاده OT B-O 
مي OT B-O 
نمايند OT B-O 
. OT B-O 
با OT B-O 
اختراع OT B-O 
پردازنده OT B-O 
هاي OT B-O 
پنتيوم OT B-O 
، OT B-O 
نسل OT B-O 
جديد OT B-O 
PLC OT B-O 
ها OT B-O 
نيز OT B-O 
با OT B-O 
بكارگيري OT B-O 
اين OT B-O 
پردازنده OT B-O 
هاي OT B-O 
سرعت OT B-O 
بالا OT B-O 
پا OT B-O 
به OT B-O 
عرصه OT B-O 
صنعت OT B-O 
گذاشته OT B-O 
اند OT B-O 
. OT B-O 
از OT B-O 
جمله OT B-O 
اين OT B-O 
PLC OT B-O 
ها OT B-O 
مي OT B-O 
توان OT B-O 
به OT B-O 
خانواده OT B-O 
هاي OT B-O 
C7 OT B-O 
و OT B-O 
M7 OT B-O 
از OT B-O 
شركت OT B-O 
زيمنس OT B-O 
اشاره OT B-O 
نمود OT B-O 
. OT B-O 

واحد OT B-O 
فروش OT B-O 
کارمند OT B-O 
N OT B-O 
: OT B-O 
1 OT B-O 

اين OT B-O 
پروژه OT B-O 
در OT B-O 
جوولاي OT B-O 
1990 OT B-O 
آغاز OT B-O 
گشت OT B-O 
نقشه OT B-O 
شبكه OT B-O 
موردنظر OT B-O 
در OT B-O 
شكل OT B-O 
( OT B-O 
26 OT B-O 
) OT B-O 
نشان OT B-O 
داده OT B-O 
شده OT B-O 
است OT B-O 
سيستم OT B-O 
SVS OT B-O 
همانطور OT B-O 
كه OT B-O 
ذكر OT B-O 
شد OT B-O 
داراي OT B-O 
دو OT B-O 
MSC OT B-O 
و OT B-O 
يك OT B-O 
SVC OT B-O 
مي‌باشد OT B-O 
. OT B-O 

که OT B-O 
در OT B-O 
صورت OT B-O 
عدم OT B-O 
مشاهده OT B-O 
ارت OT B-O 
توسط OT B-O 
اپراتور OT B-O 
با OT B-O 
برقدار OT B-O 
کردن OT B-O 
باس OT B-O 
بار OT B-O 
اتصال OT B-O 
کوتاه OT B-O 
اتفاق OT B-O 
می‌افتد OT B-O 
که OT B-O 
با OT B-O 
توجه OT B-O 
به OT B-O 
نزدیک OT B-O 
بودن OT B-O 
به OT B-O 
نیروگاه OT B-O 
احتمال OT B-O 
صدمه OT B-O 
به OT B-O 
ژنراتورها OT B-O 
وجود OT B-O 
دارد OT B-O 
. OT B-O 
یادآور OT B-O 
می‌گردد OT B-O 
که OT B-O 
برای OT B-O 
برقدار OT B-O 
کردن OT B-O 
باس OT B-O 
بار OT B-O 
earth OT B-O 
شده OT B-O 
هیچگونه OT B-O 
اینترلاکی OT B-O 
وجود OT B-O 
ندارد OT B-O 
و OT B-O 
مورد OT B-O 
دیگری OT B-O 
که OT B-O 
یادآور OT B-O 
می‌شود OT B-O 
که OT B-O 
با OT B-O 
بستن OT B-O 
سکسیونرها OT B-O 
قبل OT B-O 
از OT B-O 
بستن OT B-O 
بریکر OT B-O 
ولتمتر OT B-O 
400 OT B-O 
kv OT B-O 
به OT B-O 
صورت OT B-O 
محسوس OT B-O 
ولتاژ OT B-O 
نشان OT B-O 
می‌دهد OT B-O 
( OT B-O 
حدود OT B-O 
KV OT B-O 
20 OT B-O 
) OT B-O 
در OT B-O 
صورت OT B-O 
عدم OT B-O 
وجود OT B-O 
این OT B-O 
ولتاژ OT B-O 
بازدید OT B-O 
دقیق OT B-O 
از OT B-O 
پست OT B-O 
الزامی OT B-O 
است OT B-O 
. OT B-O 
البته OT B-O 
عکس OT B-O 
موضوع OT B-O 
صادق OT B-O 
نمی‌باشد OT B-O 
یعنی OT B-O 
اگر OT B-O 
ولتمتر OT B-O 
باس OT B-O 
بار OT B-O 
یا OT B-O 
خط OT B-O 
یا OT B-O 
ترانس OT B-O 
با OT B-O 
بسته OT B-O 
شدن OT B-O 
سکسیونرهای OT B-O 
خط OT B-O 
ولتاژی OT B-O 
نشان OT B-O 
داد OT B-O 
بر OT B-O 
اطمینان OT B-O 
از OT B-O 
نبودن OT B-O 
earth OT B-O 
روی OT B-O 
خطوط OT B-O 
نیست OT B-O 
زیرا OT B-O 
بعضی OT B-O 
از OT B-O 
شینها OT B-O 
فقط OT B-O 
یک OT B-O 
ولتمتر OT B-O 
دارند OT B-O 
که OT B-O 
ولتاژ OT B-O 
یک OT B-O 
فاز OT B-O 
را OT B-O 
نشان OT B-O 
می‌دهد OT B-O 
. OT B-O 

Vendor OT B-O 
ID OT B-O 
( OT B-O 
کلید OT B-O 
اصلی OT B-O 
) OT B-O 
Text OT B-O 
نام OT B-O 
فروشنده OT B-O 

‫هزینه OT B-O 
‪ OT B-O 
1 OT B-O 
‬ OT B-O 
برای OT B-O 
مسیرهای OT B-O 
آموخته OT B-O 
شده OT B-O 
از OT B-O 
‪ OT B-O 
BGP OT B-O 
‬‬ OT B-O 
‫ OT B-O 
پیش OT B-O 
فرض OT B-O 
اگر OT B-O 
هیچ OT B-O 
تنظیمات OT B-O 
متریکی OT B-O 
وجود OT B-O 
ندارد OT B-O 
‪ OT B-O 
. OT B-O 
‬‬ OT B-O 
‫اگر OT B-O 
از OT B-O 
یکی OT B-O 
دیگر OT B-O 
از OT B-O 
روند OT B-O 
‪ OT B-O 
OSPF OT B-O 
‬ OT B-O 
توزیع OT B-O 
شده OT B-O 
است OT B-O 
‪ OT B-O 
،‬ OT B-O 
استفاده OT B-O 
از OT B-O 
‬ OT B-O 
‫هزینه OT B-O 
‪ OT B-O 
OSPF OT B-O 
‬ OT B-O 
مسیر OT B-O 
منبع OT B-O 
‪ OT B-O 
.‬‬ OT B-O 

روش OT B-O 
دیگری OT B-O 
که OT B-O 
تفاوتی OT B-O 
نسبت OT B-O 
به OT B-O 
بخش‌های OT B-O 
محدب OT B-O 
یا OT B-O 
غیر OT B-O 
محدب OT B-O 
جبهه OT B-O 
بهینه OT B-O 
پارتو OT B-O 
قائل OT B-O 
نمی‌شود OT B-O 
، OT B-O 
تعداد OT B-O 
k OT B-O 
- OT B-O 
1 OT B-O 
هدف OT B-O 
از OT B-O 
k OT B-O 
هدف OT B-O 
مستقل OT B-O 
را OT B-O 
به OT B-O 
قید OT B-O 
تبدیل OT B-O 
می‌کند OT B-O 
. OT B-O 
هدف OT B-O 
باقی OT B-O 
مانده OT B-O 
که OT B-O 
به OT B-O 
طور OT B-O 
اختیاری OT B-O 
انتخاب OT B-O 
می‌شود OT B-O 
، OT B-O 
تابع OT B-O 
هدف OT B-O 
SOP OT B-O 
منتجه OT B-O 
می‌باشد OT B-O 
: OT B-O 
( OT B-O 
17 OT B-O 
. OT B-O 
3 OT B-O 
) OT B-O 

كه OT B-O 
سوسپتانس LF B-LF 
قابل LF I-LF 
كنترل LF I-LF 
SVC AN B-AN 
در OT B-O 
فركانس OT B-O 
اصلي OT B-O 
شبكه OT B-O 
است OT B-O 
كه OT B-O 
توسط OT B-O 
زاويه OT B-O 
هدايت OT B-O 
به OT B-O 
شكل OT B-O 
زير OT B-O 
كنترل LF I-LF 
مي‌شود OT B-O 
: OT B-O 
كنترل LF I-LF 
سوسپتانس LF I-LF 
توسط OT B-O 
زاويه OT B-O 
هدايت OT B-O 
به OT B-O 
كنترل LF I-LF 
فاز OT B-O 
موسوم OT B-O 
مي‌باشد OT B-O 
كه OT B-O 
در OT B-O 
شكل OT B-O 
( OT B-O 
5 OT B-O 
) OT B-O 
داده OT B-O 
شده OT B-O 
است OT B-O 
: OT B-O 

‫▪ OT B-O 
برای OT B-O 
هر OT B-O 
یک OT B-O 
از OT B-O 
مسیرها OT B-O 
‪ OT B-O 
،‬ OT B-O 
با OT B-O 
دستور OT B-O 
مشابه OT B-O 
برای OT B-O 
مسیریاب OT B-O 
